MentionSourceName,ActionGeo_CountryCode,Number_Mentions
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
washingtonpost.com,AF,11370
indiatimes.com,CA,7994
indiatimes.com,SA,10476
france24.com,TZ,182
theguardian.com,SG,204
france24.com,FG,37
france24.com,UV,265
theguardian.com,MH,8
france24.com,PF,2
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
theguardian.com,DA,1196
theguardian.com,OS,261
indiatimes.com,SC,1
france24.com,TV,2
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
indiatimes.com,UP,2165
washingtonpost.com,CO,2380
washingtonpost.com,RW,727
theguardian.com,NU,127
washingtonpost.com,LT,31
onlinenigeria.com,MF,1
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
theguardian.com,HK,705
indiatimes.com,DJ,321
indiatimes.com,EI,1746
indiatimes.com,TI,201
france24.com,ZA,106
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
washingtonpost.com,SY,20471
theguardian.com,RS,12143
washingtonpost.com,BR,3512
theguardian.com,KS,1617
onlinenigeria.com,HR,107
theguardian.com,MV,356
theguardian.com,MK,287
onlinenigeria.com,FI,119
indiatimes.com,PS,9
onlinenigeria.com,RI,101
france24.com,TP,4
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
theguardian.com,CH,11800
washingtonpost.com,LH,293
theguardian.com,MT,323
france24.com,MZ,190
washingtonpost.com,GA,467
theguardian.com,BB,91
onlinenigeria.com,WZ,57
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
washingtonpost.com,GV,323
onlinenigeria.com,TU,3058
france24.com,ES,106
theguardian.com,WA,88
theguardian.com,MU,73
theguardian.com,AQ,5
france24.com,KR,4
onlinenigeria.com,WS,7
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
indiatimes.com,BX,1203
france24.com,AM,383
france24.com,VT,69
onlinenigeria.com,BY,227
washingtonpost.com,NH,28
washingtonpost.com,WZ,19
onlinenigeria.com,LU,79
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
france24.com,PK,2224
washingtonpost.com,CT,685
theguardian.com,VT,108
theguardian.com,JE,216
onlinenigeria.com,MA,47
onlinenigeria.com,KR,26
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
theguardian.com,AG,224
onlinenigeria.com,BD,17
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
washingtonpost.com,CH,19817
indiatimes.com,MA,135
indiatimes.com,AM,189
indiatimes.com,BD,17
france24.com,PG,3
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
indiatimes.com,RQ,280
onlinenigeria.com,UP,390
onlinenigeria.com,HU,474
onlinenigeria.com,MN,78
onlinenigeria.com,EZ,135
washingtonpost.com,RM,79
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
washingtonpost.com,CU,5851
theguardian.com,EI,5296
washingtonpost.com,NO,1084
theguardian.com,QA,650
onlinenigeria.com,BC,202
france24.com,BF,40
theguardian.com,CN,20
france24.com,MB,3
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
france24.com,BA,509
indiatimes.com,SN,6105
france24.com,AU,1243
theguardian.com,HO,376
indiatimes.com,LT,19
france24.com,GP,34
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
indiatimes.com,SF,3438
washingtonpost.com,NC,3
theguardian.com,VQ,8
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
indiatimes.com,IV,266
onlinenigeria.com,FR,5628
indiatimes.com,NO,1172
washingtonpost.com,WE,1001
washingtonpost.com,ER,255
indiatimes.com,BO,337
france24.com,UZ,115
washingtonpost.com,MC,60
onlinenigeria.com,GT,85
france24.com,GJ,3
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
indiatimes.com,MY,4749
washingtonpost.com,ZI,1280
onlinenigeria.com,MK,119
france24.com,LA,144
theguardian.com,LO,142
onlinenigeria.com,BO,91
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
theguardian.com,NZ,1953
onlinenigeria.com,NL,688
france24.com,KV,143
france24.com,AR,754
indiatimes.com,MC,63
washingtonpost.com,TP,10
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
theguardian.com,TU,6197
indiatimes.com,GR,8349
france24.com,EG,2951
indiatimes.com,VT,107
onlinenigeria.com,KS,721
theguardian.com,ER,584
onlinenigeria.com,GB,148
washingtonpost.com,KG,91
france24.com,GQ,68
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
france24.com,BR,2560
theguardian.com,RI,188
indiatimes.com,CG,44
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
france24.com,IR,5890
onlinenigeria.com,BE,1588
onlinenigeria.com,SU,346
france24.com,JE,42
france24.com,DJ,191
indiatimes.com,VQ,27
washingtonpost.com,GK,5
onlinenigeria.com,SM,1
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
france24.com,GR,3451
theguardian.com,ES,341
onlinenigeria.com,CM,758
france24.com,CD,291
indiatimes.com,KG,209
france24.com,AC,10
indiatimes.com,SL,104
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
france24.com,QA,1394
indiatimes.com,SY,12509
france24.com,IC,177
theguardian.com,WE,312
theguardian.com,FG,3
france24.com,NC,2
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
indiatimes.com,BY,355
washingtonpost.com,BH,85
france24.com,EN,211
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
washingtonpost.com,GH,257
onlinenigeria.com,IR,1391
indiatimes.com,NG,148
washingtonpost.com,NR,69
france24.com,CS,112
washingtonpost.com,CS,182
france24.com,HQ,1
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
theguardian.com,NR,1469
indiatimes.com,GH,519
washingtonpost.com,PE,1081
france24.com,CY,429
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
washingtonpost.com,GR,4962
washingtonpost.com,WA,98
france24.com,VM,601
onlinenigeria.com,MZ,250
onlinenigeria.com,NR,37
onlinenigeria.com,VI,11
theguardian.com,ST,5
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
theguardian.com,MZ,157
washingtonpost.com,TO,70
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
washingtonpost.com,RS,27947
indiatimes.com,HK,1442
indiatimes.com,CD,318
france24.com,AG,473
indiatimes.com,TL,2
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
theguardian.com,AS,57448
washingtonpost.com,SU,1333
indiatimes.com,PE,696
onlinenigeria.com,NZ,701
indiatimes.com,MT,232
france24.com,CM,279
indiatimes.com,NU,107
indiatimes.com,FP,21
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
theguardian.com,UG,960
theguardian.com,IC,382
onlinenigeria.com,SV,3
onlinenigeria.com,AY,24
indiatimes.com,CQ,5
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
france24.com,FI,286
theguardian.com,NS,7
washingtonpost.com,WS,37
indiatimes.com,KT,1
onlinenigeria.com,RE,13
france24.com,BP,5
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
france24.com,KN,2400
onlinenigeria.com,BH,24
indiatimes.com,ER,94
theguardian.com,DO,25
washingtonpost.com,GP,20
onlinenigeria.com,AN,2
onlinenigeria.com,AA,1
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
france24.com,SU,995
theguardian.com,UZ,210
indiatimes.com,NH,47
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
indiatimes.com,BR,3536
onlinenigeria.com,QA,268
indiatimes.com,EK,38
france24.com,SM,1
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
washingtonpost.com,LG,127
france24.com,HK,618
france24.com,RE,38
indiatimes.com,SM,32
france24.com,TN,13
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
washingtonpost.com,UK,17964
indiatimes.com,EC,363
onlinenigeria.com,ET,349
theguardian.com,BL,242
onlinenigeria.com,KT,1
france24.com,NR,37
onlinenigeria.com,LS,11
onlinenigeria.com,PC,3
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
washingtonpost.com,NL,2155
onlinenigeria.com,US,54863
washingtonpost.com,YM,3636
theguardian.com,SP,3371
theguardian.com,,13583
theguardian.com,LT,40
indiatimes.com,BH,39
washingtonpost.com,RN,2
theguardian.com,FO,16
france24.com,PU,24
onlinenigeria.com,FG,4
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
indiatimes.com,IR,13006
france24.com,ML,876
france24.com,MK,377
washingtonpost.com,EK,47
france24.com,BN,125
indiatimes.com,AR,859
indiatimes.com,DR,132
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
france24.com,ZI,361
washingtonpost.com,FG,27
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
france24.com,JO,720
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
theguardian.com,BY,631
indiatimes.com,NL,2615
theguardian.com,ML,351
onlinenigeria.com,TD,20
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
onlinenigeria.com,TH,578
theguardian.com,TI,125
onlinenigeria.com,VT,39
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
onlinenigeria.com,MO,287
france24.com,MJ,95
theguardian.com,BH,63
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
washingtonpost.com,EZ,712
theguardian.com,RW,501
washingtonpost.com,RP,3640
washingtonpost.com,CA,7155
onlinenigeria.com,TS,309
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
france24.com,PA,66
theguardian.com,BO,232
indiatimes.com,,160003
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
indiatimes.com,TU,7830
theguardian.com,PL,1971
indiatimes.com,QA,3536
washingtonpost.com,GT,1003
france24.com,GZ,216
onlinenigeria.com,LT,27
france24.com,LS,11
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
indiatimes.com,YM,3810
onlinenigeria.com,IS,1826
france24.com,RB,407
indiatimes.com,JE,146
washingtonpost.com,GZ,192
onlinenigeria.com,JE,105
indiatimes.com,ZI,419
washingtonpost.com,OS,343
onlinenigeria.com,AO,129
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
france24.com,MO,825
theguardian.com,AM,325
indiatimes.com,VE,1149
onlinenigeria.com,ZA,512
washingtonpost.com,AO,251
france24.com,LI,84
onlinenigeria.com,GL,30
washingtonpost.com,AC,61
theguardian.com,OC,8
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
france24.com,NL,1569
washingtonpost.com,TN,31
washingtonpost.com,AL,737
france24.com,MV,78
onlinenigeria.com,MG,26
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
france24.com,YM,3192
indiatimes.com,ET,546
theguardian.com,UV,298
onlinenigeria.com,NH,9
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
france24.com,AO,193
indiatimes.com,JM,94
onlinenigeria.com,RB,59
france24.com,MN,38
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
theguardian.com,TZ,529
indiatimes.com,SV,12
indiatimes.com,GP,13
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
france24.com,GH,161
washingtonpost.com,FK,4
theguardian.com,TN,11
washingtonpost.com,SH,1
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
theguardian.com,MX,3892
france24.com,UP,2182
onlinenigeria.com,GI,59
indiatimes.com,GI,47
indiatimes.com,CN,13
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
washingtonpost.com,KE,2772
indiatimes.com,BN,107
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
washingtonpost.com,IZ,14197
france24.com,MF,12
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
onlinenigeria.com,IT,1826
onlinenigeria.com,BL,61
onlinenigeria.com,PU,44
theguardian.com,TV,14
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
washingtonpost.com,RI,678
theguardian.com,GJ,39
indiatimes.com,TP,10
onlinenigeria.com,GY,34
theguardian.com,FM,17
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
theguardian.com,CB,562
indiatimes.com,CM,312
washingtonpost.com,AG,514
washingtonpost.com,LA,307
washingtonpost.com,MV,372
onlinenigeria.com,FJ,31
theguardian.com,GK,67
theguardian.com,NF,36
washingtonpost.com,CQ,9
washingtonpost.com,TK,4
onlinenigeria.com,TT,4
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
indiatimes.com,CE,6508
onlinenigeria.com,GA,1100
theguardian.com,FI,439
washingtonpost.com,AU,1736
france24.com,RQ,89
theguardian.com,IV,181
indiatimes.com,WI,11
france24.com,DO,4
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
theguardian.com,VM,1048
onlinenigeria.com,KN,1065
theguardian.com,CM,234
washingtonpost.com,MG,196
indiatimes.com,BU,409
washingtonpost.com,PU,13
onlinenigeria.com,BP,3
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
indiatimes.com,BM,2271
indiatimes.com,RO,718
indiatimes.com,ML,895
washingtonpost.com,CG,202
onlinenigeria.com,AC,23
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
onlinenigeria.com,CO,244
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
theguardian.com,KV,72
france24.com,CG,279
onlinenigeria.com,CH,4555
theguardian.com,PA,171
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
theguardian.com,NI,2330
france24.com,FR,27618
france24.com,BE,2952
france24.com,LU,288
theguardian.com,PO,587
indiatimes.com,NS,52
indiatimes.com,KV,55
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
washingtonpost.com,BU,271
theguardian.com,NO,1266
onlinenigeria.com,EN,49
indiatimes.com,TZ,657
indiatimes.com,WA,137
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
washingtonpost.com,DA,1305
washingtonpost.com,EC,558
theguardian.com,MD,71
theguardian.com,PP,539
washingtonpost.com,IV,357
france24.com,MU,146
theguardian.com,BF,163
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
france24.com,RS,11550
indiatimes.com,WE,377
france24.com,LO,116
france24.com,UY,88
indiatimes.com,RE,60
onlinenigeria.com,MC,16
theguardian.com,AC,29
theguardian.com,BP,38
onlinenigeria.com,AQ,7
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
theguardian.com,CO,1031
onlinenigeria.com,SY,4636
indiatimes.com,CB,679
onlinenigeria.com,ZI,13410
washingtonpost.com,LO,186
onlinenigeria.com,CU,722
france24.com,MC,26
