MentionSourceName,ActionGeo_CountryCode,Number_Mentions
timesofisrael.com,IC,24
kenyastar.com,BL,12
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
timesofisrael.com,BE,2029
theguardian.com,GI,193
chinadaily.com.cn,FR,5898
rt.com,IT,1908
chinadaily.com.cn,SU,493
chinadaily.com.cn,TW,4419
thejakartapost.com,UP,249
timesofisrael.com,LH,363
thejakartapost.com,CO,251
chinadaily.com.cn,,1381
theguardian.com,LG,193
dailytelegraph.com.au,BM,422
timesofisrael.com,TD,18
thejakartapost.com,LO,27
dailytelegraph.com.au,LO,37
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
rt.com,PL,1409
france24.com,WE,715
thehindu.com,LE,283
thejakartapost.com,HA,91
thehindu.com,TZ,474
gulfnews.com,LH,117
rt.com,MK,247
france24.com,BC,38
japantimes.co.jp,AJ,68
thehindu.com,AO,33
timesofisrael.com,GV,33
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
gulfnews.com,SY,22154
gulfnews.com,SZ,2572
chinadaily.com.cn,CO,423
washingtonpost.com,CM,527
timesofisrael.com,RO,244
dailytelegraph.com.au,IN,2519
chinadaily.com.cn,MX,1047
kenyastar.com,DJ,964
gulfnews.com,AL,173
kenyastar.com,WE,12
dailytelegraph.com.au,CM,90
dailytelegraph.com.au,GV,206
thejakartapost.com,MG,69
thejakartapost.com,HO,46
chinadaily.com.cn,TO,34
france24.com,BD,6
dailytelegraph.com.au,VQ,4
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
thehindu.com,BG,10124
thehindu.com,KZ,409
washingtonpost.com,AM,590
thejakartapost.com,IT,986
france24.com,AE,521
france24.com,DR,207
japantimes.co.jp,BM,681
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
japantimes.co.jp,RS,11433
theguardian.com,BR,2318
thehindu.com,NI,1517
thehindu.com,FJ,118
japantimes.co.jp,HK,724
gulfnews.com,AJ,221
dailytelegraph.com.au,VE,242
rt.com,MO,101
timesofisrael.com,PE,203
theguardian.com,GB,111
japantimes.co.jp,LI,83
chinadaily.com.cn,BY,57
washingtonpost.com,PG,8
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
rt.com,RS,25092
chinadaily.com.cn,KZ,1112
timesofisrael.com,PK,991
dailytelegraph.com.au,BG,1388
kenyastar.com,TZ,1636
dailytelegraph.com.au,JO,943
gulfnews.com,HO,75
gulfnews.com,RW,328
timesofisrael.com,NG,37
chinadaily.com.cn,IV,36
timesofisrael.com,BC,1
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
washingtonpost.com,MD,487
thejakartapost.com,GR,1240
theguardian.com,PM,614
dailytelegraph.com.au,EG,3554
theguardian.com,SI,139
dailytelegraph.com.au,AM,202
japantimes.co.jp,LH,78
theguardian.com,WI,12
washingtonpost.com,BP,12
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
thehindu.com,RS,7478
thehindu.com,TS,308
france24.com,PE,645
france24.com,NP,353
thejakartapost.com,UG,63
washingtonpost.com,GJ,61
kenyastar.com,GA,26
france24.com,LG,100
japantimes.co.jp,BY,100
thejakartapost.com,RQ,28
thejakartapost.com,SE,25
kenyastar.com,MT,7
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
chinadaily.com.cn,NP,1381
washingtonpost.com,BX,524
rt.com,LY,1606
thehindu.com,KN,1773
washingtonpost.com,NS,52
thejakartapost.com,GI,8
thejakartapost.com,LG,29
france24.com,SI,117
japantimes.co.jp,AY,61
rt.com,BH,11
thehindu.com,AV,3
thehindu.com,DO,4
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
japantimes.co.jp,EN,113
theguardian.com,HU,1228
japantimes.co.jp,GJ,12
theguardian.com,DR,163
dailytelegraph.com.au,SN,1735
japantimes.co.jp,OD,494
washingtonpost.com,RB,649
japantimes.co.jp,CM,152
dailytelegraph.com.au,WA,85
kenyastar.com,BT,17
kenyastar.com,KV,5
kenyastar.com,AA,1
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
timesofisrael.com,TU,7949
gulfnews.com,LY,3936
japantimes.co.jp,IN,2035
theguardian.com,OD,665
gulfnews.com,FJ,76
gulfnews.com,WZ,40
gulfnews.com,MJ,60
kenyastar.com,CT,32
timesofisrael.com,MR,40
dailytelegraph.com.au,RB,161
theguardian.com,PF,4
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
chinadaily.com.cn,YM,939
theguardian.com,NP,869
gulfnews.com,KN,3098
rt.com,NL,892
dailytelegraph.com.au,LE,2577
thejakartapost.com,PM,82
japantimes.co.jp,BU,61
chinadaily.com.cn,BG,733
dailytelegraph.com.au,TP,3
japantimes.co.jp,TO,7
gulfnews.com,IM,6
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
washingtonpost.com,SA,7397
gulfnews.com,IR,14944
thejakartapost.com,IR,1974
chinadaily.com.cn,ID,1972
japantimes.co.jp,WE,143
france24.com,MI,91
thehindu.com,AM,119
thejakartapost.com,BC,18
dailytelegraph.com.au,AO,67
thejakartapost.com,TI,7
france24.com,BH,14
washingtonpost.com,CW,2
kenyastar.com,ES,10
gulfnews.com,HQ,1
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
japantimes.co.jp,PS,195
dailytelegraph.com.au,NP,1708
france24.com,RW,518
thejakartapost.com,PO,87
dailytelegraph.com.au,BR,2159
gulfnews.com,MR,138
timesofisrael.com,LT,13
kenyastar.com,IT,505
japantimes.co.jp,PG,21
timesofisrael.com,UZ,69
kenyastar.com,EK,24
dailytelegraph.com.au,RQ,89
thejakartapost.com,AY,17
japantimes.co.jp,AC,5
france24.com,NS,10
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
thejakartapost.com,SP,533
dailytelegraph.com.au,SF,2907
france24.com,SO,946
rt.com,TS,289
japantimes.co.jp,PE,455
timesofisrael.com,NZ,211
theguardian.com,MI,195
thehindu.com,MO,264
dailytelegraph.com.au,MO,481
france24.com,GY,34
washingtonpost.com,TD,152
gulfnews.com,RN,10
washingtonpost.com,BD,74
thejakartapost.com,MN,37
japantimes.co.jp,EK,10
rt.com,WS,4
chinadaily.com.cn,DR,6
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
kenyastar.com,IR,2376
timesofisrael.com,NI,372
chinadaily.com.cn,CA,2780
washingtonpost.com,MT,346
kenyastar.com,AS,620
thehindu.com,AQ,10
rt.com,AA,5
kenyastar.com,TO,5
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
washingtonpost.com,ZA,150
dailytelegraph.com.au,KZ,179
japantimes.co.jp,UK,7418
france24.com,TS,1371
theguardian.com,AE,681
japantimes.co.jp,AE,301
washingtonpost.com,QA,2026
rt.com,CE,45
chinadaily.com.cn,ES,22
kenyastar.com,GH,230
theguardian.com,TT,82
france24.com,YI,47
kenyastar.com,BN,25
theguardian.com,MJ,39
kenyastar.com,FI,12
chinadaily.com.cn,OC,9
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
washingtonpost.com,PO,1009
chinadaily.com.cn,CU,2147
dailytelegraph.com.au,BY,129
france24.com,FO,20
chinadaily.com.cn,JM,73
gulfnews.com,SI,120
kenyastar.com,PO,12
kenyastar.com,NZ,246
theguardian.com,PC,4
dailytelegraph.com.au,GL,85
japantimes.co.jp,RE,24
dailytelegraph.com.au,UY,34
thehindu.com,LT,1
timesofisrael.com,PS,2
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
washingtonpost.com,CE,831
timesofisrael.com,FR,9835
japantimes.co.jp,ET,191
france24.com,AS,3526
gulfnews.com,AG,955
thejakartapost.com,NL,1163
timesofisrael.com,SU,444
chinadaily.com.cn,TS,267
japantimes.co.jp,AG,103
theguardian.com,KQ,2
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
washingtonpost.com,NP,1369
washingtonpost.com,BA,1182
thehindu.com,FI,273
thehindu.com,GZ,78
gulfnews.com,UP,1264
dailytelegraph.com.au,SI,63
japantimes.co.jp,FI,167
rt.com,OD,35
thehindu.com,MT,64
chinadaily.com.cn,UG,176
gulfnews.com,CJ,1
kenyastar.com,PU,3
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
gulfnews.com,UK,26587
timesofisrael.com,GM,8330
timesofisrael.com,SO,295
kenyastar.com,TH,236
kenyastar.com,FR,849
timesofisrael.com,RI,122
timesofisrael.com,ML,169
rt.com,CS,25
dailytelegraph.com.au,HR,274
washingtonpost.com,AA,28
chinadaily.com.cn,HR,115
chinadaily.com.cn,FO,12
gulfnews.com,VI,18
theguardian.com,CV,10
thehindu.com,FO,2
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
washingtonpost.com,GM,16144
rt.com,GM,8546
gulfnews.com,IT,4572
thejakartapost.com,TS,292
rt.com,SF,284
kenyastar.com,BM,29
rt.com,JO,299
dailytelegraph.com.au,CE,293
theguardian.com,MP,94
timesofisrael.com,PP,8
rt.com,GT,42
japantimes.co.jp,HQ,5
dailytelegraph.com.au,CV,2
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
thehindu.com,CA,2027
france24.com,MX,3509
france24.com,LY,3213
dailytelegraph.com.au,PL,1311
gulfnews.com,DJ,456
dailytelegraph.com.au,AF,3459
thehindu.com,RE,143
theguardian.com,LU,564
washingtonpost.com,MU,291
rt.com,BU,175
kenyastar.com,CM,122
washingtonpost.com,TW,1403
thehindu.com,VM,957
gulfnews.com,GB,143
thehindu.com,TP,8
japantimes.co.jp,OC,6
thejakartapost.com,DO,2
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
washingtonpost.com,CF,1217
washingtonpost.com,MY,2212
gulfnews.com,UG,617
thehindu.com,RP,1291
washingtonpost.com,AE,1631
dailytelegraph.com.au,RP,3081
dailytelegraph.com.au,BC,47
france24.com,JA,4059
thejakartapost.com,OD,77
rt.com,SU,124
gulfnews.com,KG,189
thehindu.com,SI,62
gulfnews.com,PF,8
timesofisrael.com,AV,2
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
thehindu.com,IR,4144
washingtonpost.com,CI,1279
thehindu.com,KS,2186
chinadaily.com.cn,TH,2478
theguardian.com,RO,660
france24.com,EC,277
theguardian.com,GA,491
france24.com,PS,19
timesofisrael.com,LU,37
theguardian.com,BD,52
thejakartapost.com,SG,33
theguardian.com,MB,6
chinadaily.com.cn,SM,7
kenyastar.com,WZ,8
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
rt.com,US,37433
chinadaily.com.cn,RP,3173
japantimes.co.jp,LU,83
thehindu.com,TU,3846
france24.com,ER,159
thehindu.com,TT,5
washingtonpost.com,PF,18
rt.com,RQ,67
gulfnews.com,GP,20
kenyastar.com,CI,10
france24.com,AN,12
gulfnews.com,FG,1
rt.com,GK,4
chinadaily.com.cn,CJ,12
dailytelegraph.com.au,FM,30
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
kenyastar.com,TU,948
japantimes.co.jp,HR,120
theguardian.com,GZ,40
timesofisrael.com,NR,1
chinadaily.com.cn,GZ,64
theguardian.com,WS,29
theguardian.com,PU,16
thejakartapost.com,LH,30
dailytelegraph.com.au,GB,21
thejakartapost.com,MC,32
rt.com,YI,21
gulfnews.com,GK,7
thejakartapost.com,PF,15
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
thejakartapost.com,NI,459
thejakartapost.com,BE,742
washingtonpost.com,KU,874
japantimes.co.jp,GR,1406
washingtonpost.com,BK,406
theguardian.com,CG,313
japantimes.co.jp,NO,353
timesofisrael.com,BF,14
rt.com,EC,127
washingtonpost.com,ST,3
timesofisrael.com,MD,62
gulfnews.com,RO,291
timesofisrael.com,GJ,6
dailytelegraph.com.au,TN,18
dailytelegraph.com.au,NS,388
rt.com,MB,1
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
washingtonpost.com,TH,3790
timesofisrael.com,JE,100
france24.com,LT,35
kenyastar.com,TD,11
rt.com,BK,66
dailytelegraph.com.au,LH,96
rt.com,SL,19
thejakartapost.com,AM,44
kenyastar.com,JE,13
timesofisrael.com,MC,1
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
dailytelegraph.com.au,JA,5742
theguardian.com,HR,311
dailytelegraph.com.au,NL,2802
gulfnews.com,VE,1340
france24.com,IZ,7468
japantimes.co.jp,WA,26
kenyastar.com,SY,716
theguardian.com,NL,2707
chinadaily.com.cn,LA,953
thejakartapost.com,NO,279
chinadaily.com.cn,FM,34
france24.com,TT,18
chinadaily.com.cn,BT,83
thehindu.com,HO,42
rt.com,SM,2
thejakartapost.com,MB,1
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
timesofisrael.com,IS,150072
theguardian.com,AF,5269
gulfnews.com,BR,2162
japantimes.co.jp,CY,65
gulfnews.com,ZI,749
gulfnews.com,FI,354
timesofisrael.com,UG,442
japantimes.co.jp,TN,15
france24.com,ST,4
thehindu.com,CJ,6
kenyastar.com,LU,6
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
dailytelegraph.com.au,UP,1865
gulfnews.com,KU,6378
dailytelegraph.com.au,CO,2004
france24.com,ET,496
kenyastar.com,NI,827
thehindu.com,DR,50
thehindu.com,CF,96
japantimes.co.jp,VT,69
dailytelegraph.com.au,RM,46
thejakartapost.com,KT,7
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
timesofisrael.com,SZ,1163
chinadaily.com.cn,BM,529
theguardian.com,GR,5515
theguardian.com,LY,2640
gulfnews.com,NZ,1238
dailytelegraph.com.au,NO,983
washingtonpost.com,LI,481
france24.com,TW,834
theguardian.com,RM,70
washingtonpost.com,TI,125
dailytelegraph.com.au,TD,28
timesofisrael.com,BM,51
kenyastar.com,RO,12
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
washingtonpost.com,UP,4152
france24.com,US,31768
dailytelegraph.com.au,MG,314
chinadaily.com.cn,LU,223
washingtonpost.com,NI,4322
washingtonpost.com,VM,3129
dailytelegraph.com.au,UZ,54
gulfnews.com,CI,434
dailytelegraph.com.au,RI,291
france24.com,GL,32
france24.com,KE,1477
thejakartapost.com,PL,210
kenyastar.com,SW,50
kenyastar.com,WA,118
chinadaily.com.cn,RN,2
washingtonpost.com,PS,15
kenyastar.com,GJ,4
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
thehindu.com,SF,1817
washingtonpost.com,EG,11748
france24.com,UK,12973
washingtonpost.com,LU,200
thehindu.com,FP,4
japantimes.co.jp,MU,69
japantimes.co.jp,PA,208
rt.com,ES,38
japantimes.co.jp,GI,21
chinadaily.com.cn,MZ,148
rt.com,MG,26
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
japantimes.co.jp,US,55954
washingtonpost.com,IR,19256
japantimes.co.jp,SY,10255
thehindu.com,SE,134
gulfnews.com,HR,216
thehindu.com,BU,150
thehindu.com,IV,86
japantimes.co.jp,TP,9
kenyastar.com,RB,14
rt.com,GA,21
chinadaily.com.cn,PS,16
thejakartapost.com,CN,7
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
dailytelegraph.com.au,CH,16098
washingtonpost.com,NZ,1143
thejakartapost.com,CU,458
washingtonpost.com,KV,478
japantimes.co.jp,TZ,48
washingtonpost.com,OC,42
france24.com,BX,160
timesofisrael.com,ER,224
washingtonpost.com,MI,180
kenyastar.com,MP,16
dailytelegraph.com.au,ER,26
gulfnews.com,ST,8
thejakartapost.com,PG,4
japantimes.co.jp,BB,2
washingtonpost.com,SC,1
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
theguardian.com,MO,592
washingtonpost.com,SP,5487
gulfnews.com,GZ,233
thehindu.com,UP,594
chinadaily.com.cn,JE,34
chinadaily.com.cn,MD,16
gulfnews.com,CS,32
rt.com,VM,265
chinadaily.com.cn,SI,108
kenyastar.com,LA,46
rt.com,LU,120
rt.com,NG,34
timesofisrael.com,OD,69
chinadaily.com.cn,CW,2
kenyastar.com,SN,42
thehindu.com,KR,4
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
france24.com,NI,2954
thejakartapost.com,BA,141
washingtonpost.com,BM,2394
washingtonpost.com,SO,2885
gulfnews.com,CY,274
france24.com,CA,2243
chinadaily.com.cn,UZ,507
theguardian.com,GL,153
dailytelegraph.com.au,GT,266
gulfnews.com,PU,46
washingtonpost.com,MP,54
thehindu.com,RI,99
france24.com,CQ,1
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
washingtonpost.com,JO,3409
washingtonpost.com,MO,1171
thejakartapost.com,SF,455
france24.com,CI,607
rt.com,PO,105
france24.com,RI,457
chinadaily.com.cn,QA,445
thehindu.com,ST,2
rt.com,NU,29
timesofisrael.com,ES,43
thehindu.com,GJ,24
gulfnews.com,AN,19
rt.com,TT,6
kenyastar.com,MR,4
rt.com,TO,5
thejakartapost.com,GJ,1
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
theguardian.com,SO,1274
theguardian.com,SW,2465
theguardian.com,KU,213
france24.com,RO,533
theguardian.com,MR,134
france24.com,BM,706
gulfnews.com,IC,80
kenyastar.com,UY,273
theguardian.com,BU,264
thejakartapost.com,CE,195
kenyastar.com,AO,27
rt.com,BY,12
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
theguardian.com,UK,173194
washingtonpost.com,EI,2389
kenyastar.com,EG,395
chinadaily.com.cn,PO,405
dailytelegraph.com.au,AR,364
kenyastar.com,BU,124
timesofisrael.com,RM,10
gulfnews.com,WS,7
washingtonpost.com,CV,12
theguardian.com,SV,29
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
timesofisrael.com,AR,660
washingtonpost.com,SZ,2844
chinadaily.com.cn,IN,2142
gulfnews.com,QA,5806
chinadaily.com.cn,CF,19
kenyastar.com,RW,461
thejakartapost.com,CI,129
dailytelegraph.com.au,NU,32
theguardian.com,JM,469
thejakartapost.com,LU,60
timesofisrael.com,AL,89
timesofisrael.com,CO,82
thejakartapost.com,UV,82
japantimes.co.jp,CW,2
rt.com,RE,16
japantimes.co.jp,GP,9
rt.com,MC,6
thejakartapost.com,PS,3
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
timesofisrael.com,IR,19461
japantimes.co.jp,SP,1128
france24.com,CB,424
japantimes.co.jp,EI,350
france24.com,MT,270
france24.com,NG,483
gulfnews.com,BB,25
rt.com,BM,45
chinadaily.com.cn,MI,40
chinadaily.com.cn,GT,4
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
chinadaily.com.cn,JA,13403
france24.com,CH,9794
chinadaily.com.cn,BU,203
theguardian.com,KG,130
rt.com,BG,229
thejakartapost.com,JM,27
gulfnews.com,NU,79
japantimes.co.jp,CG,40
thehindu.com,MK,42
timesofisrael.com,HO,35
france24.com,TD,10
kenyastar.com,GQ,2
thehindu.com,CW,1
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
gulfnews.com,NI,3516
theguardian.com,GH,830
washingtonpost.com,OD,1771
rt.com,AR,329
france24.com,GT,435
france24.com,SN,572
gulfnews.com,MO,1378
washingtonpost.com,BN,106
kenyastar.com,GG,12
rt.com,SV,28
japantimes.co.jp,MN,33
dailytelegraph.com.au,AQ,9
washingtonpost.com,TV,1
chinadaily.com.cn,VQ,6
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
theguardian.com,SA,3551
thejakartapost.com,AU,410
washingtonpost.com,DR,568
chinadaily.com.cn,PL,793
thehindu.com,TH,1896
dailytelegraph.com.au,KN,5586
washingtonpost.com,EN,304
thehindu.com,HK,401
rt.com,TX,46
theguardian.com,CS,217
thejakartapost.com,MI,14
washingtonpost.com,MB,4
japantimes.co.jp,KV,19
japantimes.co.jp,BD,5
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
dailytelegraph.com.au,GH,6351
gulfnews.com,TZ,311
timesofisrael.com,BU,282
timesofisrael.com,SN,179
washingtonpost.com,MJ,292
gulfnews.com,,10821
japantimes.co.jp,MK,144
dailytelegraph.com.au,IM,67
rt.com,MT,60
japantimes.co.jp,BH,20
thejakartapost.com,RM,10
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
theguardian.com,AR,802
gulfnews.com,VM,1176
japantimes.co.jp,NH,16
dailytelegraph.com.au,MX,3467
thejakartapost.com,CH,12262
chinadaily.com.cn,SO,585
dailytelegraph.com.au,KS,3332
washingtonpost.com,FJ,85
france24.com,HA,660
japantimes.co.jp,CU,1024
timesofisrael.com,GG,51
kenyastar.com,BG,205
timesofisrael.com,TW,97
thehindu.com,LI,78
thejakartapost.com,ET,94
chinadaily.com.cn,MN,46
thejakartapost.com,SI,35
france24.com,OC,18
japantimes.co.jp,CS,43
rt.com,AQ,3
japantimes.co.jp,PF,4
dailytelegraph.com.au,YI,6
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
chinadaily.com.cn,BR,2437
japantimes.co.jp,GZ,69
washingtonpost.com,BL,484
theguardian.com,ZI,1161
thejakartapost.com,CT,118
dailytelegraph.com.au,CB,927
timesofisrael.com,ZI,27
rt.com,MU,35
kenyastar.com,CD,352
gulfnews.com,CM,290
washingtonpost.com,MN,94
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
theguardian.com,GM,11394
france24.com,LE,1442
france24.com,CO,2589
rt.com,NZ,244
washingtonpost.com,UY,340
thehindu.com,JE,53
thehindu.com,JM,27
gulfnews.com,BD,12
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
washingtonpost.com,CY,766
japantimes.co.jp,TW,1494
theguardian.com,LI,222
washingtonpost.com,SW,2682
theguardian.com,UY,185
japantimes.co.jp,RB,128
gulfnews.com,TW,647
washingtonpost.com,CJ,46
rt.com,AJ,66
theguardian.com,GP,4
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
theguardian.com,CI,864
dailytelegraph.com.au,LY,1015
france24.com,PP,48
thehindu.com,UG,184
gulfnews.com,PA,66
dailytelegraph.com.au,DR,37
thehindu.com,WA,129
timesofisrael.com,RB,76
rt.com,CO,144
japantimes.co.jp,ZI,97
kenyastar.com,BY,365
kenyastar.com,PM,5
rt.com,FG,3
timesofisrael.com,NH,2
chinadaily.com.cn,BN,19
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
theguardian.com,US,124835
theguardian.com,IS,7968
timesofisrael.com,TH,244
washingtonpost.com,RQ,2047
washingtonpost.com,KN,8148
dailytelegraph.com.au,CD,255
thejakartapost.com,BU,79
france24.com,CT,565
dailytelegraph.com.au,NI,1304
gulfnews.com,EZ,296
gulfnews.com,YI,4
theguardian.com,AL,152
washingtonpost.com,PC,9
thejakartapost.com,DJ,49
thehindu.com,MH,6
dailytelegraph.com.au,DO,8
theguardian.com,FK,1
thejakartapost.com,GP,5
thejakartapost.com,GY,8
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
timesofisrael.com,GR,1423
thehindu.com,EZ,120
timesofisrael.com,AS,1473
kenyastar.com,KS,653
timesofisrael.com,LG,63
thejakartapost.com,CY,93
washingtonpost.com,FI,671
france24.com,RM,38
dailytelegraph.com.au,GQ,241
thejakartapost.com,OS,74
thejakartapost.com,RE,15
thehindu.com,MI,36
france24.com,SV,13
rt.com,MZ,10
theguardian.com,PS,16
thehindu.com,SV,10
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
washingtonpost.com,IS,22848
thejakartapost.com,MY,6934
thejakartapost.com,SN,4041
timesofisrael.com,TS,625
theguardian.com,KR,67
gulfnews.com,PO,531
thehindu.com,UY,29
france24.com,WS,19
dailytelegraph.com.au,GJ,16
thejakartapost.com,KG,12
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
japantimes.co.jp,IT,2514
washingtonpost.com,AS,6924
thehindu.com,AF,6179
france24.com,MG,178
thehindu.com,BE,1286
gulfnews.com,BT,115
thehindu.com,EN,95
japantimes.co.jp,LA,273
thehindu.com,IO,8
timesofisrael.com,GQ,24
theguardian.com,RN,5
timesofisrael.com,BD,1
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
theguardian.com,TD,95
france24.com,BU,325
gulfnews.com,HK,715
japantimes.co.jp,CI,274
timesofisrael.com,GH,41
washingtonpost.com,UZ,244
rt.com,AE,259
rt.com,IC,118
rt.com,NI,331
theguardian.com,GG,94
chinadaily.com.cn,MK,71
washingtonpost.com,VI,21
timesofisrael.com,GK,3
chinadaily.com.cn,WI,3
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
theguardian.com,IR,7318
france24.com,PO,691
thehindu.com,IS,4523
theguardian.com,SZ,2564
washingtonpost.com,MZ,249
theguardian.com,PE,1011
dailytelegraph.com.au,YM,938
kenyastar.com,GZ,6
washingtonpost.com,AY,233
kenyastar.com,ML,306
rt.com,HA,102
thejakartapost.com,VI,12
japantimes.co.jp,NS,1
kenyastar.com,YI,3
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
theguardian.com,SY,13678
theguardian.com,YM,1658
japantimes.co.jp,PM,181
theguardian.com,BA,507
rt.com,JA,2538
thehindu.com,SZ,1804
kenyastar.com,KN,347
thehindu.com,TW,558
thejakartapost.com,LE,375
theguardian.com,NH,102
kenyastar.com,ZA,534
rt.com,FO,12
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
theguardian.com,IN,5289
theguardian.com,EG,3277
france24.com,BY,1002
timesofisrael.com,IT,1975
rt.com,GZ,75
rt.com,IV,12
dailytelegraph.com.au,MY,3843
france24.com,FJ,64
kenyastar.com,TI,455
japantimes.co.jp,MP,7
dailytelegraph.com.au,LT,34
france24.com,MP,10
chinadaily.com.cn,PG,6
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
theguardian.com,TS,1178
timesofisrael.com,MX,753
dailytelegraph.com.au,QA,283
gulfnews.com,SU,1277
theguardian.com,VI,78
theguardian.com,LH,228
timesofisrael.com,HR,195
france24.com,MR,127
theguardian.com,LS,34
dailytelegraph.com.au,CF,285
dailytelegraph.com.au,NF,104
thehindu.com,GQ,49
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
timesofisrael.com,RS,9987
dailytelegraph.com.au,BO,135
dailytelegraph.com.au,AE,1571
france24.com,GV,191
thehindu.com,IC,129
timesofisrael.com,ZA,15
theguardian.com,CJ,42
france24.com,,9
thehindu.com,BK,14
thehindu.com,TN,6
gulfnews.com,VC,4
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
thehindu.com,GM,4410
dailytelegraph.com.au,SP,2885
chinadaily.com.cn,NL,809
chinadaily.com.cn,AU,590
theguardian.com,CU,2040
thehindu.com,BA,407
france24.com,RP,2978
timesofisrael.com,JO,3432
rt.com,PM,110
rt.com,GL,18
chinadaily.com.cn,LG,168
dailytelegraph.com.au,MD,55
rt.com,LA,32
japantimes.co.jp,BF,29
timesofisrael.com,AO,9
gulfnews.com,AA,5
thehindu.com,LS,8
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
france24.com,OD,709
theguardian.com,HA,549
japantimes.co.jp,HU,433
rt.com,AU,1252
timesofisrael.com,BA,353
japantimes.co.jp,CF,141
washingtonpost.com,BT,50
timesofisrael.com,EN,36
dailytelegraph.com.au,MV,322
gulfnews.com,KR,16
kenyastar.com,BX,20
washingtonpost.com,KT,7
thejakartapost.com,WZ,29
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
dailytelegraph.com.au,TU,7810
washingtonpost.com,AF,14502
thehindu.com,LY,1042
france24.com,TZ,231
gulfnews.com,GV,128
theguardian.com,SG,244
france24.com,FG,42
france24.com,UV,362
kenyastar.com,LE,47
kenyastar.com,SG,66
chinadaily.com.cn,MA,71
thehindu.com,PA,20
theguardian.com,MH,9
france24.com,PF,2
timesofisrael.com,TT,2
kenyastar.com,CS,7
kenyastar.com,MD,4
timesofisrael.com,CJ,5
timesofisrael.com,BH,5
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
chinadaily.com.cn,NI,705
theguardian.com,DA,1485
gulfnews.com,MU,4453
theguardian.com,OS,353
dailytelegraph.com.au,MT,315
