600477225	20161118	201611	2016	2016.8712	GRC	GREECE	GRC																		1	050	050	05	1	3.5	4	1	4	1.82555780933063	1	Greece	GR	GR		39	22	GR	0								1	Greece	GR	GR		39	22	GR	20161118230000	http://www.eweek.com/cloud/early-stage-startup-heptio-aims-to-make-kubernetes-friendly.html
600477226	20161118	201611	2016	2016.8712	GRC	GREEK	GRC								GRCREL	GREECE	GRC								0	145	145	14	3	-7.5	2	1	2	2.14797136038187	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20161118230000	http://www.johnsanidopoulos.com/2016/11/president-obama-references-bishop.html
600477227	20161118	201611	2016	2016.8712	GRC	GREECE	GRC								REL	BISHOP									1	0841	084	08	2	7.0	4	1	4	2.14797136038187	1	Ukraine	UP	UP		49	32	UP	1	Tunisia	TS	TS		34	9	TS	1	Tunisia	TS	TS		34	9	TS	20161118230000	http://www.johnsanidopoulos.com/2016/11/president-obama-references-bishop.html
600477228	20161118	201611	2016	2016.8712	GRC	GREECE	GRC								USAGOV	UNITED STATES	USA					GOV			1	0841	084	08	2	7.0	1	1	1	2.14797136038187	1	Ukraine	UP	UP		49	32	UP	1	Tunisia	TS	TS		34	9	TS	1	Ukraine	UP	UP		49	32	UP	20161118230000	http://www.johnsanidopoulos.com/2016/11/president-obama-references-bishop.html
600477229	20161118	201611	2016	2016.8712	GRCREL	GREEK	GRC																		0	145	145	14	3	-7.5	5	1	5	2.14797136038187	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	0								4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	20161118230000	http://www.johnsanidopoulos.com/2016/11/president-obama-references-bishop.html
600477230	20161118	201611	2016	2016.8712	GRCREL	GREEK	GRC																		0	145	145	14	3	-7.5	3	1	3	2.14797136038187	1	Ukraine	UP	UP		49	32	UP	0								1	Ukraine	UP	UP		49	32	UP	20161118230000	http://www.johnsanidopoulos.com/2016/11/president-obama-references-bishop.html
600477231	20161118	201611	2016	2016.8712	GTM	GUATEMALA	GTM								CRM	GANG						CRM			0	190	190	19	4	-10.0	2	1	2	-0.44776119402986	4	Nueva Ocotepeque, Ocotepeque, Honduras	HO	HO14	17411	14.4333	-89.1833	-1126804	4	San Salvador, San Salvador, El Salvador	ES	ES10	15758	13.7086	-89.2031	-1148082	4	San Salvador, San Salvador, El Salvador	ES	ES10	15758	13.7086	-89.2031	-1148082	20161118230000	https://news.co.cr/honduras-guatemala-and-el-salvador-to-seek-mexicos-support-after-trump-win/53183/
600477232	20161118	201611	2016	2016.8712	GTM	GUATEMALA	GTM								CRM	GANG						CRM			0	190	190	19	4	-10.0	2	1	2	-0.44776119402986	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20161118230000	https://news.co.cr/honduras-guatemala-and-el-salvador-to-seek-mexicos-support-after-trump-win/53183/
600477233	20161118	201611	2016	2016.8712	GTM	GUATEMALA	GTM								CRM	GANG						CRM			0	190	190	19	4	-10.0	6	1	6	-0.44776119402986	1	Guatemala	GT	GT		15.5	-90.25	GT	4	San Salvador, San Salvador, El Salvador	ES	ES10	15758	13.7086	-89.2031	-1148082	4	San Salvador, San Salvador, El Salvador	ES	ES10	15758	13.7086	-89.2031	-1148082	20161118230000	https://news.co.cr/honduras-guatemala-and-el-salvador-to-seek-mexicos-support-after-trump-win/53183/
600477234	20161118	201611	2016	2016.8712	GTM	GUATEMALA	GTM								HND	HONDURAS	HND								0	190	190	19	4	-10.0	2	1	2	-0.44776119402986	4	Nueva Ocotepeque, Ocotepeque, Honduras	HO	HO14	17411	14.4333	-89.1833	-1126804	4	Nueva Ocotepeque, Ocotepeque, Honduras	HO	HO14	17411	14.4333	-89.1833	-1126804	4	San Salvador, San Salvador, El Salvador	ES	ES10	15758	13.7086	-89.2031	-1148082	20161118230000	https://news.co.cr/honduras-guatemala-and-el-salvador-to-seek-mexicos-support-after-trump-win/53183/
600477235	20161118	201611	2016	2016.8712	GTM	GUATEMALA	GTM								HND	HONDURAS	HND								0	190	190	19	4	-10.0	2	1	2	-0.44776119402986	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Nueva Ocotepeque, Ocotepeque, Honduras	HO	HO14	17411	14.4333	-89.1833	-1126804	20161118230000	https://news.co.cr/honduras-guatemala-and-el-salvador-to-seek-mexicos-support-after-trump-win/53183/
600477236	20161118	201611	2016	2016.8712	GTM	GUATEMALA	GTM								HND	HONDURAS	HND								0	190	190	19	4	-10.0	6	1	6	-0.44776119402986	1	Guatemala	GT	GT		15.5	-90.25	GT	4	Nueva Ocotepeque, Ocotepeque, Honduras	HO	HO14	17411	14.4333	-89.1833	-1126804	4	San Salvador, San Salvador, El Salvador	ES	ES10	15758	13.7086	-89.2031	-1148082	20161118230000	https://news.co.cr/honduras-guatemala-and-el-salvador-to-seek-mexicos-support-after-trump-win/53183/
600477237	20161118	201611	2016	2016.8712	GTM	GUATEMALA	GTM								SLV	EL SALVADOR	SLV								0	190	190	19	4	-10.0	2	1	2	-0.44776119402986	4	Nueva Ocotepeque, Ocotepeque, Honduras	HO	HO14	17411	14.4333	-89.1833	-1126804	1	Guatemala	GT	GT		15.5	-90.25	GT	4	San Salvador, San Salvador, El Salvador	ES	ES10	15758	13.7086	-89.2031	-1148082	20161118230000	https://news.co.cr/honduras-guatemala-and-el-salvador-to-seek-mexicos-support-after-trump-win/53183/
600477238	20161118	201611	2016	2016.8712	GTM	GUATEMALA	GTM								SLV	EL SALVADOR	SLV								0	190	190	19	4	-10.0	2	1	2	-0.44776119402986	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Nueva Ocotepeque, Ocotepeque, Honduras	HO	HO14	17411	14.4333	-89.1833	-1126804	20161118230000	https://news.co.cr/honduras-guatemala-and-el-salvador-to-seek-mexicos-support-after-trump-win/53183/
600477239	20161118	201611	2016	2016.8712	GTM	GUATEMALA	GTM								SLV	EL SALVADOR	SLV								0	190	190	19	4	-10.0	6	1	6	-0.44776119402986	1	Guatemala	GT	GT		15.5	-90.25	GT	4	San Salvador, San Salvador, El Salvador	ES	ES10	15758	13.7086	-89.2031	-1148082	4	San Salvador, San Salvador, El Salvador	ES	ES10	15758	13.7086	-89.2031	-1148082	20161118230000	https://news.co.cr/honduras-guatemala-and-el-salvador-to-seek-mexicos-support-after-trump-win/53183/
600477240	20161118	201611	2016	2016.8712	HIN	HINDU				HIN															1	010	010	01	1	0.0	10	1	10	-0.619195046439629	1	United States	US	US		38	-97	US	0								1	United States	US	US		38	-97	US	20161118230000	http://www.americanbazaaronline.com/opinion/
600477241	20161118	201611	2016	2016.8712	HLH	DOCTOR						HLH													1	013	013	01	1	0.4	3	1	3	3.47376201034738	3	Colorado Springs, Colorado, United States	US	USCO	CO041	38.8339	-104.821	204797	0								3	Colorado Springs, Colorado, United States	US	USCO		38.8339	-104.821	204797	20161118230000	http://www.csbj.com/2016/11/18/87638/
600477242	20161118	201611	2016	2016.8712	HLH	DOCTOR						HLH													1	013	013	01	1	0.4	2	1	2	3.47376201034738	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	0								2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20161118230000	http://www.csbj.com/2016/11/18/87638/
600477243	20161118	201611	2016	2016.8712	HLH	HOSPITAL						HLH													1	020	020	02	1	3.0	5	1	5	-2.40349599417335	5	Leicestershire, Leicestershire, United Kingdom	UK	UKH5	40119	52.6649	-1.03489	-2600962	0								5	Leicestershire, Leicestershire, United Kingdom	UK	UKH5	40119	52.6649	-1.03489	-2600962	20161118230000	https://www.theguardian.com/society/2016/nov/18/ae-cancer-and-maternity-units-to-close-in-major-nhs-overhaul
600477244	20161118	201611	2016	2016.8712	HLH	HOSPITAL						HLH													0	031	031	03	1	5.2	10	1	10	3.43461030383091	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20161118230000	http://indiancountrytodaymedianetwork.com/2016/11/18/native-lives-stake-ihs-unveils-plan-improve-medical-care-166509
600477245	20161118	201611	2016	2016.8712	HLH	DOCTOR						HLH													0	036	036	03	1	4.0	10	1	10	-0.33277870216306	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	0								3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	20161118230000	http://www.busbyway.com/2016/11/18/lung-institute-doctor-presents-on-stem-cells-at-international-congress-in-italy/
600477246	20161118	201611	2016	2016.8712	HLH	NURSE						HLH													1	070	070	07	2	7.0	5	1	5	0.26269702276708	1	United States	US	US		38	-97	US	0								1	United States	US	US		38	-97	US	20161118230000	http://www.iihf.com/push/page.php?t=37666708
600477247	20161118	201611	2016	2016.8712	HLH	HOSPITAL						HLH													1	071	071	07	2	7.4	10	1	10	2.57234726688103	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	0								2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20161118230000	http://www.modernhealthcare.com/article/20161118/NEWS/161119900
600477248	20161118	201611	2016	2016.8712	HLH	HOSPITAL						HLH													0	100	100	10	3	-5.0	10	1	10	3.43461030383091	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20161118230000	http://indiancountrytodaymedianetwork.com/2016/11/18/native-lives-stake-ihs-unveils-plan-improve-medical-care-166509
600477249	20161118	201611	2016	2016.8712	HLH	DOCTOR						HLH													0	173	173	17	4	-5.0	8	1	8	-4.50116500741369	4	Shandong, Jiangsu, China	CH	CH04	13151	32.9793	118.852	11415469	0								4	Shandong, Jiangsu, China	CH	CH04	13151	32.9793	118.852	11415469	20161118230000	http://www.heritage.org/research/reports/2016/11/an-economic-and-humanitarian-case-for-pressing-china-to-rescind-the-two-child-policy
600477250	20161118	201611	2016	2016.8712	HLH	DOCTOR						HLH													0	173	173	17	4	-5.0	2	1	2	-4.50116500741369	1	South Korea	KS	KS		37	127.5	KS	0								1	South Korea	KS	KS		37	127.5	KS	20161118230000	http://www.heritage.org/research/reports/2016/11/an-economic-and-humanitarian-case-for-pressing-china-to-rescind-the-two-child-policy
600477251	20161118	201611	2016	2016.8712	HLH	PHYSICIAN						HLH			BUS	EMPLOYER						BUS			1	057	057	05	1	8.0	10	1	10	1.09890109890109	3	University Of Chicago, Illinois, United States	US	USIL	IL031	41.7898	-87.5998	420158	3	University Of Chicago, Illinois, United States	US	USIL		41.7898	-87.5998	420158	3	University Of Chicago, Illinois, United States	US	USIL		41.7898	-87.5998	420158	20161118230000	http://www.chicagobusiness.com/article/20161118/OPINION/161119851/direct-primary-care-practices-an-alternative-to-high-deductible
600477252	20161118	201611	2016	2016.8712	HLH	PHYSICIAN						HLH			BUS	BUSINESS						BUS			0	120	120	12	3	-4.0	2	1	2	2.57234726688103	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20161118230000	http://www.modernhealthcare.com/article/20161118/NEWS/161119900
600477253	20161118	201611	2016	2016.8712	HLH	PHYSICIAN						HLH			BUS	BUSINESS						BUS			0	120	120	12	3	-4.0	8	1	8	2.57234726688103	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20161118230000	http://www.modernhealthcare.com/article/20161118/NEWS/161119900
600477254	20161118	201611	2016	2016.8712	HLH	HOSPITAL						HLH			MDV	MALDIVE	MDV								0	080	080	08	2	5.0	4	1	4	1.03092783505155	1	Maldives	MV	MV		3.25	73	MV	1	Maldives	MV	MV		3.25	73	MV	1	Maldives	MV	MV		3.25	73	MV	20161118230000	http://www.dailymail.co.uk/femail/article-3949588/Now-ve-turned-Derek-crooner-Sir-Derek-Jacobi-Anne-Reid-new-album-came-about.html
600477255	20161118	201611	2016	2016.8712	HLH	HOSPITAL						HLH			MDV	MALDIVE	MDV								0	080	080	08	2	5.0	6	1	6	1.03092783505155	1	United Kingdom	UK	UK		54	-2	UK	1	United Kingdom	UK	UK		54	-2	UK	1	United Kingdom	UK	UK		54	-2	UK	20161118230000	http://www.dailymail.co.uk/femail/article-3949588/Now-ve-turned-Derek-crooner-Sir-Derek-Jacobi-Anne-Reid-new-album-came-about.html
600477256	20161118	201611	2016	2016.8712	HLH	HOSPITAL						HLH			MNCUSA	MORGAN STANLEY	USA					MNC			1	042	042	04	1	1.9	5	1	5	2.57234726688103	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20161118230000	http://www.modernhealthcare.com/article/20161118/NEWS/161119900
600477257	20161118	201611	2016	2016.8712	HLH	DOCTOR						HLH			USA	UNITED STATES	USA								1	014	014	01	1	0.0	4	1	4	-6.39097744360902	3	Columbus, Ohio, United States	US	USOH	OH049	39.9612	-82.9988	1080996	3	Columbus, Ohio, United States	US	USOH	OH049	39.9612	-82.9988	1080996	3	Columbus, Ohio, United States	US	USOH	OH049	39.9612	-82.9988	1080996	20161118230000	http://www.10tv.com/article/mom-coin-stuck-babys-throat-37-days-docs-noticed
600477258	20161118	201611	2016	2016.8712	HND	HONDURAS	HND								CRM	GANG						CRM			0	190	190	19	4	-10.0	8	1	8	-0.44776119402986	4	Nueva Ocotepeque, Ocotepeque, Honduras	HO	HO14	17411	14.4333	-89.1833	-1126804	4	San Salvador, San Salvador, El Salvador	ES	ES10	15758	13.7086	-89.2031	-1148082	4	San Salvador, San Salvador, El Salvador	ES	ES10	15758	13.7086	-89.2031	-1148082	20161118230000	https://news.co.cr/honduras-guatemala-and-el-salvador-to-seek-mexicos-support-after-trump-win/53183/
600477259	20161118	201611	2016	2016.8712	HND	HONDURAS	HND								CRM	GANG						CRM			0	190	190	19	4	-10.0	2	1	2	-0.44776119402986	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20161118230000	https://news.co.cr/honduras-guatemala-and-el-salvador-to-seek-mexicos-support-after-trump-win/53183/
600477260	20161118	201611	2016	2016.8712	HND	HONDURAS	HND								GTM	GUATEMALA	GTM								0	190	190	19	4	-10.0	2	1	2	-0.44776119402986	4	Nueva Ocotepeque, Ocotepeque, Honduras	HO	HO14	17411	14.4333	-89.1833	-1126804	4	Nueva Ocotepeque, Ocotepeque, Honduras	HO	HO14	17411	14.4333	-89.1833	-1126804	4	San Salvador, San Salvador, El Salvador	ES	ES10	15758	13.7086	-89.2031	-1148082	20161118230000	https://news.co.cr/honduras-guatemala-and-el-salvador-to-seek-mexicos-support-after-trump-win/53183/
600477261	20161118	201611	2016	2016.8712	HND	HONDURAS	HND								GTM	GUATEMALA	GTM								0	190	190	19	4	-10.0	6	1	6	-0.44776119402986	4	Nueva Ocotepeque, Ocotepeque, Honduras	HO	HO14	17411	14.4333	-89.1833	-1126804	1	Guatemala	GT	GT		15.5	-90.25	GT	4	San Salvador, San Salvador, El Salvador	ES	ES10	15758	13.7086	-89.2031	-1148082	20161118230000	https://news.co.cr/honduras-guatemala-and-el-salvador-to-seek-mexicos-support-after-trump-win/53183/
600477262	20161118	201611	2016	2016.8712	HND	HONDURAS	HND								GTM	GUATEMALA	GTM								0	190	190	19	4	-10.0	2	1	2	-0.44776119402986	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Nueva Ocotepeque, Ocotepeque, Honduras	HO	HO14	17411	14.4333	-89.1833	-1126804	20161118230000	https://news.co.cr/honduras-guatemala-and-el-salvador-to-seek-mexicos-support-after-trump-win/53183/
600477263	20161118	201611	2016	2016.8712	HND	HONDURAN	HND								LEG	LAWMAKER						LEG			0	036	036	03	1	4.0	6	1	6	-0.44776119402986	4	Nueva Ocotepeque, Ocotepeque, Honduras	HO	HO14	17411	14.4333	-89.1833	-1126804	4	Nueva Ocotepeque, Ocotepeque, Honduras	HO	HO14	17411	14.4333	-89.1833	-1126804	4	Nueva Ocotepeque, Ocotepeque, Honduras	HO	HO14	17411	14.4333	-89.1833	-1126804	20161118230000	https://news.co.cr/honduras-guatemala-and-el-salvador-to-seek-mexicos-support-after-trump-win/53183/
600477264	20161118	201611	2016	2016.8712	HND	HONDURAN	HND								LEG	LAWMAKER						LEG			0	036	036	03	1	4.0	2	1	2	-0.44776119402986	4	Nueva Ocotepeque, Ocotepeque, Honduras	HO	HO14	17411	14.4333	-89.1833	-1126804	1	Guatemala	GT	GT		15.5	-90.25	GT	1	Guatemala	GT	GT		15.5	-90.25	GT	20161118230000	https://news.co.cr/honduras-guatemala-and-el-salvador-to-seek-mexicos-support-after-trump-win/53183/
600477265	20161118	201611	2016	2016.8712	HND	HONDURAN	HND								LEG	LAWMAKER						LEG			0	036	036	03	1	4.0	2	1	2	-0.44776119402986	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Guatemala	GT	GT		15.5	-90.25	GT	20161118230000	https://news.co.cr/honduras-guatemala-and-el-salvador-to-seek-mexicos-support-after-trump-win/53183/
600477266	20161118	201611	2016	2016.8712	HND	HONDURAS	HND								MEX	MEXICO	MEX								1	022	022	02	1	3.2	8	1	8	-0.44776119402986	4	Nueva Ocotepeque, Ocotepeque, Honduras	HO	HO14	17411	14.4333	-89.1833	-1126804	4	Nueva Ocotepeque, Ocotepeque, Honduras	HO	HO14	17411	14.4333	-89.1833	-1126804	4	Nueva Ocotepeque, Ocotepeque, Honduras	HO	HO14	17411	14.4333	-89.1833	-1126804	20161118230000	https://news.co.cr/honduras-guatemala-and-el-salvador-to-seek-mexicos-support-after-trump-win/53183/
600477267	20161118	201611	2016	2016.8712	HND	HONDURAS	HND								MEX	MEXICO	MEX								1	022	022	02	1	3.2	2	1	2	-0.44776119402986	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20161118230000	https://news.co.cr/honduras-guatemala-and-el-salvador-to-seek-mexicos-support-after-trump-win/53183/
600477268	20161118	201611	2016	2016.8712	HND	HONDURAS	HND								SLV	EL SALVADOR	SLV								1	051	051	05	1	3.4	2	1	2	-0.44776119402986	4	Nueva Ocotepeque, Ocotepeque, Honduras	HO	HO14	17411	14.4333	-89.1833	-1126804	4	San Salvador, San Salvador, El Salvador	ES	ES10	15758	13.7086	-89.2031	-1148082	1	Mexico	MX	MX		23	-102	MX	20161118230000	https://news.co.cr/honduras-guatemala-and-el-salvador-to-seek-mexicos-support-after-trump-win/53183/
600477269	20161118	201611	2016	2016.8712	HND	HONDURAS	HND								SLV	EL SALVADOR	SLV								0	190	190	19	4	-10.0	6	1	6	-0.44776119402986	4	Nueva Ocotepeque, Ocotepeque, Honduras	HO	HO14	17411	14.4333	-89.1833	-1126804	4	San Salvador, San Salvador, El Salvador	ES	ES10	15758	13.7086	-89.2031	-1148082	4	San Salvador, San Salvador, El Salvador	ES	ES10	15758	13.7086	-89.2031	-1148082	20161118230000	https://news.co.cr/honduras-guatemala-and-el-salvador-to-seek-mexicos-support-after-trump-win/53183/
600477270	20161118	201611	2016	2016.8712	HND	HONDURAS	HND								SLV	EL SALVADOR	SLV								0	190	190	19	4	-10.0	2	1	2	-0.44776119402986	4	Nueva Ocotepeque, Ocotepeque, Honduras	HO	HO14	17411	14.4333	-89.1833	-1126804	1	Guatemala	GT	GT		15.5	-90.25	GT	4	San Salvador, San Salvador, El Salvador	ES	ES10	15758	13.7086	-89.2031	-1148082	20161118230000	https://news.co.cr/honduras-guatemala-and-el-salvador-to-seek-mexicos-support-after-trump-win/53183/
600477271	20161118	201611	2016	2016.8712	HND	HONDURAS	HND								SLV	EL SALVADOR	SLV								0	190	190	19	4	-10.0	2	1	2	-0.44776119402986	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Nueva Ocotepeque, Ocotepeque, Honduras	HO	HO14	17411	14.4333	-89.1833	-1126804	20161118230000	https://news.co.cr/honduras-guatemala-and-el-salvador-to-seek-mexicos-support-after-trump-win/53183/
600477272	20161118	201611	2016	2016.8712	HTI	HAITIAN	HTI								MEX	MEXICO	MEX								1	084	084	08	2	7.0	4	1	4	-3.94889663182346	1	Haiti	HA	HA		19	-72.4167	HA	1	Haiti	HA	HA		19	-72.4167	HA	1	Haiti	HA	HA		19	-72.4167	HA	20161118230000	http://www.amren.com/news/2016/11/haitian-migrants-are-released-from-crowded-jails-into-the-us-as-space-inside-detention-centers-runs-out/
600477273	20161118	201611	2016	2016.8712	HTI	HAITIAN	HTI								MEX	MEXICO	MEX								1	084	084	08	2	7.0	4	1	4	-3.94889663182346	1	Haiti	HA	HA		19	-72.4167	HA	1	Mexico	MX	MX		23	-102	MX	1	Haiti	HA	HA		19	-72.4167	HA	20161118230000	http://www.amren.com/news/2016/11/haitian-migrants-are-released-from-crowded-jails-into-the-us-as-space-inside-detention-centers-runs-out/
600477274	20161118	201611	2016	2016.8712	HTICVL	HAITIAN	HTI					CVL			MEX	MEXICO	MEX								1	084	084	08	2	7.0	6	1	6	-3.94889663182346	1	Haiti	HA	HA		19	-72.4167	HA	1	Haiti	HA	HA		19	-72.4167	HA	1	Haiti	HA	HA		19	-72.4167	HA	20161118230000	http://www.amren.com/news/2016/11/haitian-migrants-are-released-from-crowded-jails-into-the-us-as-space-inside-detention-centers-runs-out/
600477275	20161118	201611	2016	2016.8712	HTICVL	HAITIAN	HTI					CVL			MEX	MEXICO	MEX								1	084	084	08	2	7.0	6	1	6	-3.94889663182346	1	Haiti	HA	HA		19	-72.4167	HA	1	Mexico	MX	MX		23	-102	MX	1	Haiti	HA	HA		19	-72.4167	HA	20161118230000	http://www.amren.com/news/2016/11/haitian-migrants-are-released-from-crowded-jails-into-the-us-as-space-inside-detention-centers-runs-out/
600477276	20161118	201611	2016	2016.8712	IGOAFRAFU	AFRICAN UNION	AFR					IGO													1	073	073	07	2	7.4	10	1	10	-0.62111801242236	1	Sudan	SU	SU		15	30	SU	0								1	Sudan	SU	SU		15	30	SU	20161118230000	http://www.africanews.com/2016/11/18/s-sudan-radio-closed-over-28-seconds-machar-interview-reopens-today/
600477277	20161118	201611	2016	2016.8712	IGOAFRAFU	AFRICAN UNION	AFR					IGO			GOV	GOVERNMENT						GOV			0	192	192	19	4	-9.5	10	1	10	-1.97941409342835	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20161118230000	http://www.malaysiasun.com/index.php/sid/249520261
600477278	20161118	201611	2016	2016.8712	IGOBUSIMF	INTERNATIONAL MONETARY FUND		IMF				IGO	BUS		GOVBUS	RESERVE BANK						GOV	BUS		1	120	120	12	3	-4.0	10	1	10	0.68493150684932	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20161118230000	http://www.business-standard.com/article/finance/foreign-exchange-reserves-down-1-19-bn-116111900027_1.html
600477279	20161118	201611	2016	2016.8712	IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO													1	027	027	02	1	4.0	5	1	5	-2.24525043177893	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20161118230000	http://www.dailykos.com/story/2016/11/18/1601422/-Foes-of-Iran-nuclear-deal-take-a-step-back-They-don-t-want-Trump-to-keep-his-vow-to-dismantle-it
600477280	20161118	201611	2016	2016.8712	IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO													1	027	027	02	1	4.0	5	1	5	-2.24525043177893	1	China	CH	CH		35	105	CH	0								1	China	CH	CH		35	105	CH	20161118230000	http://www.dailykos.com/story/2016/11/18/1601422/-Foes-of-Iran-nuclear-deal-take-a-step-back-They-don-t-want-Trump-to-keep-his-vow-to-dismantle-it
600477281	20161118	201611	2016	2016.8712	IGOEUREEC	EUROPEAN COMMISSION	EUR	EEC				IGO													1	043	043	04	1	2.8	6	1	6	-0.22026431718062	4	Brenase, Ghana (general), Ghana	GH	GH00	190596	6.18552	-1.14262	-2071454	0								4	Brenase, Ghana (general), Ghana	GH	GH00	190596	6.18552	-1.14262	-2071454	20161118230000	https://www.modernghana.com/news/737204/npp-ppp-boycott-parliamentary-debate.html
600477282	20161118	201611	2016	2016.8712	IGOEUREEC	EUROPEAN COMMISSION	EUR	EEC				IGO													0	090	090	09	2	-2.0	2	1	2	-5.36277602523659	5	Dublin City, Dublin City, Ireland	EI	EI33	18288	53.3551	-6.24922	10934239	0								5	Dublin City, Dublin City, Ireland	EI	EI33	18288	53.3551	-6.24922	10934239	20161118230000	http://www.irishsun.com/index.php/sid/249508379
600477283	20161118	201611	2016	2016.8712	IGOEUREEC	EUROPEAN COMMISSION	EUR	EEC				IGO													0	090	090	09	2	-2.0	8	1	8	-5.36277602523659	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20161118230000	http://www.irishsun.com/index.php/sid/249508379
600477284	20161118	201611	2016	2016.8712	IGOEUREEC	EUROPEAN COMMISSION	EUR	EEC				IGO			GHA	GHANA	GHA								1	043	043	04	1	2.8	4	1	4	-0.22026431718062	4	Brenase, Ghana (general), Ghana	GH	GH00	190596	6.18552	-1.14262	-2071454	4	Brenase, Ghana (general), Ghana	GH	GH00	190596	6.18552	-1.14262	-2071454	4	Brenase, Ghana (general), Ghana	GH	GH00	190596	6.18552	-1.14262	-2071454	20161118230000	https://www.modernghana.com/news/737204/npp-ppp-boycott-parliamentary-debate.html
600477285	20161118	201611	2016	2016.8712	IGOEUREEC	THE EU	EUR	EEC				IGO			GMBGOV	GAMBIA	GMB					GOV			1	090	090	09	2	-2.0	10	1	10	0.35460992907801	1	Gambia	GA	GA		13.4667	-16.5667	GA	1	United Kingdom	UK	UK		54	-2	UK	1	Gambia	GA	GA		13.4667	-16.5667	GA	20161118230000	http://www.freedomnewspaper.com/gambia-breaking-news-gambian-govt-refuses-to-grant-election-observer-mission-status-to-an-eu-delegation/
