450319481	20150711	201507	2015	2015.5233	PAKMIL	PAKISTAN	PAK					MIL			LAB	EMPLOYEE						LAB			0	138	138	13	3	-7.0	4	1	4	-6.94444444444445	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	20150718230000	http://www.worldbulletin.net/asia-pacific/160021/indian-slaughter-continues-in-kashmir
450319482	20150711	201507	2015	2015.5233	USA	UNITED STATES	USA																		1	010	010	01	1	0.0	8	1	8	-3.26370757180157	3	Sapphire Mountains, Montana, United States	US	USMT	MT081	46.2499	-113.751	790019	0								3	Sapphire Mountains, Montana, United States	US	USMT		46.2499	-113.751	790019	20150718230000	http://ravallirepublic.com/news/local/article_769f6a66-2d9b-11e5-a295-3fe1656de074.html
450319483	20150711	201507	2015	2015.5233	USA	UNITED STATES	USA																		1	012	012	01	1	-0.4	4	1	4	-2.7056277056277	3	Cameron Creek, Montana, United States	US	USMT	MT057	45.1772	-111.549	780821	0								3	Cameron Creek, Montana, United States	US	USMT		45.1772	-111.549	780821	20150718230000	http://ravallirepublic.com/lifestyles/blife/article_22612330-2d97-11e5-b2aa-47180a9223f7.html
450319484	20150711	201507	2015	2015.5233	USA	UNITED STATES	USA								LEG	DELEGATE						LEG			1	193	193	19	4	-10.0	4	1	4	-0.50167224080268	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20150718230000	http://www.argusleader.com/story/news/2015/07/18/wildlife-official-stresses-importance-educating-youth-conservation-issues/30358743/
450319485	20150717	201507	2015	2015.5397											COP	PRISON						COP			1	190	190	19	4	-10.0	2	1	2	-5.37634408602151	0								4	Red Hill, Saint George, Trinidad And Tobago	TD	TD08	27422	10.6167	-61.3167	-1360648	4	Red Hill, Saint George, Trinidad And Tobago	TD	TD08	27422	10.6167	-61.3167	-1360648	20150718230000	http://www.trinidadexpress.com/20150717/news/prison-officer-shot-dead-in-morvant
450319486	20150717	201507	2015	2015.5397											COP	PRISON						COP			1	190	190	19	4	-10.0	3	1	3	-5.37634408602151	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20150718230000	http://www.trinidadexpress.com/20150717/news/prison-officer-shot-dead-in-morvant
450319487	20150717	201507	2015	2015.5397	USA	UNITED STATES	USA								MOS	MUSLIM				MOS					1	010	010	01	1	0.0	1	1	1	-6.59025787965616	1	United States	US	US		38	-97	US	1	United States	US	US		38	-97	US	1	United States	US	US		38	-97	US	20150718230000	http://sheikyermami.com/2015/07/submission/
450319488	20150718	201507	2015	2015.5425											AGR	FARMER						AGR			1	042	042	04	1	1.9	10	1	10	-4.27553444180522	0								4	Utukuru, Andhra Pradesh, India	IN	IN02	17561	14.5667	80.15	-2114007	4	Utukuru, Andhra Pradesh, India	IN	IN02	17561	14.5667	80.15	-2114007	20150718230000	http://www.thehansindia.com/posts/index/2015-07-19/Land-sharks-gnawing-away-Penna-delta-164357
450319489	20150718	201507	2015	2015.5425											AUS	SYDNEY	AUS								0	042	042	04	1	1.9	3	1	3	3.26315789473684	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20150718230000	http://dcmetrotheaterarts.com/2015/07/18/a-tribute-to-sydney-chanele-dawkins-at-her-memorial-service-on-july-17-2015-by-joel-markowitz/
450319490	20150718	201507	2015	2015.5425											BUS	MANUFACTURER						BUS			0	036	036	03	1	4.0	2	1	2	2.32945091514143	0								4	Zhongzhan, Henan, China	CH	CH09	13248	35.2414	113.16	143903	4	Zhongzhan, Henan, China	CH	CH09	13248	35.2414	113.16	143903	20150718230000	http://jacksonville.com/news/georgia/2015-07-18/story/struggling-darien-outlet-center-looking-investment-china
450319491	20150718	201507	2015	2015.5425											BUS	COMPANIES						BUS			1	040	040	04	1	1.0	10	1	10	-1.01010101010101	0								4	Amsterdam, Noord-Holland, Netherlands	NL	NL07	22373	52.35	4.91667	-2140479	4	Amsterdam, Noord-Holland, Netherlands	NL	NL07	22373	52.35	4.91667	-2140479	20150718230000	http://www.newratings.com/en/main/company_headline.m?nid=6596757
450319492	20150718	201507	2015	2015.5425											CAN	CANADA	CAN								1	043	043	04	1	2.8	4	1	4	-7.56302521008404	0								4	Medicine Hat, Alberta, Canada	CA	CA01	12520	50.0333	-110.683	-569088	4	Medicine Hat, Alberta, Canada	CA	CA01	12520	50.0333	-110.683	-569088	20150718230000	http://medicinehatnews.com/news/national-news/2015/07/18/funeral-held-in-montreal-for-slain-quebec-woman-samantha-higgins/
450319493	20150718	201507	2015	2015.5425											CAN	VANCOUVER	CAN								1	1243	124	12	3	-4.0	7	1	7	-5.80357142857143	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20150718230000	http://www.vancouversun.com/news/year+charged+with+murder+after+body+found+downtown+Vancouver+park/11224275/story.html
450319494	20150718	201507	2015	2015.5425											CHN	CHINESE	CHN								0	042	042	04	1	1.9	5	1	5	-5.11756569847857	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Hong Kong	HK	HK		22.25	114.167	HK	20150718230000	http://www.tidewaterreview.com/news/national-world-news/la-fg-hong-kong-protest-leaders-charged-20150717,0,2824664.story
450319495	20150718	201507	2015	2015.5425											CHN	CHINA	CHN								0	042	042	04	1	1.9	10	1	10	1.59574468085107	0								4	Baiju, Zhejiang, China	CH	CH02	13324	29.3771	121.022	10563162	4	Baiju, Zhejiang, China	CH	CH02	13324	29.3771	121.022	10563162	20150718230000	http://www.victoriaadvocate.com/news/2015/jul/18/illness-bridges-gap-columnist-caregivers/
450319496	20150718	201507	2015	2015.5425											CHNBUS	CHINA	CHN					BUS			0	040	040	04	1	1.0	4	1	4	2.32945091514143	0								4	Zhongzhan, Henan, China	CH	CH09	13248	35.2414	113.16	143903	4	Zhongzhan, Henan, China	CH	CH09	13248	35.2414	113.16	143903	20150718230000	http://jacksonville.com/news/georgia/2015-07-18/story/struggling-darien-outlet-center-looking-investment-china
450319497	20150718	201507	2015	2015.5425											COP	POLICE						COP			0	010	010	01	1	0.0	6	1	6	-4.60992907801419	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20150718230000	http://www.courierpress.com/news/local-news/epd-denies-access-to-body-cam-footage-after-alleged-assault-of-man-with-camera_72698416
450319498	20150718	201507	2015	2015.5425											COP	POLICE OFFICER						COP			1	173	173	17	4	-5.0	4	1	4	-1.15942028985507	0								3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20150718230000	http://www.opposingviews.com/i/society/houston-mother-charged-abandonment-leaving-children-alone-during-job-interview
450319499	20150718	201507	2015	2015.5425											COP	POLICE						COP			0	173	173	17	4	-5.0	6	1	6	-4.60992907801419	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20150718230000	http://www.courierpress.com/news/local-news/epd-denies-access-to-body-cam-footage-after-alleged-assault-of-man-with-camera_72698416
450319500	20150718	201507	2015	2015.5425											COP	POLICE						COP			0	190	190	19	4	-10.0	10	1	10	-6.94444444444445	0								4	Tangdhar, Jammu and Kashmir, India	IN	IN12	72786	34.3972	73.8593	-2112617	4	Lashkar, Madhya Pradesh, India	IN	IN35	17734	26.1967	78.1514	-2102529	20150718230000	http://www.worldbulletin.net/asia-pacific/160021/indian-slaughter-continues-in-kashmir
450319501	20150718	201507	2015	2015.5425											CVL	TRAVELER						CVL			1	042	042	04	1	1.9	10	1	10	1.59574468085107	0								4	Bangalore, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bangalore, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20150718230000	http://www.victoriaadvocate.com/news/2015/jul/18/illness-bridges-gap-columnist-caregivers/
450319502	20150718	201507	2015	2015.5425											CVL	COMMUNITY						CVL			1	051	051	05	1	3.4	10	1	10	8.8135593220339	0								4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	20150718230000	http://www.dailyexcelsior.com/jodhamal-principal-conferred-with-meritorious-service-award/
450319503	20150718	201507	2015	2015.5425											EDU	SCHOOL						EDU			0	040	040	04	1	1.0	10	1	10	-1.98019801980197	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20150718230000	http://www.heraldstaronline.com/page/content.detail/id/628052/School-roof-causes-concern.html?nav=5010
450319504	20150718	201507	2015	2015.5425											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	6	1	6	-2.33998623537509	0								4	Tororo, Tororo, Uganda	UG	UG76	18585	0.692991	34.1809	-1735295	4	Tororo, Tororo, Uganda	UG	UG76	18585	0.692991	34.1809	-1735295	20150718230000	http://www.monitor.co.ug/Magazines/Life/Losing-husband-Amin-era-life/-/689856/2793414/-/w7rnbt/-/
450319505	20150718	201507	2015	2015.5425											EDU	STUDENT						EDU			1	043	043	04	1	2.8	10	1	10	-12.6099706744868	0								4	Puducherry, Pondicherry, India	IN	IN22	70228	11.93	79.83	-2108165	4	Puducherry, Pondicherry, India	IN	IN22	70228	11.93	79.83	-2108165	20150718230000	http://www.newindianexpress.com/states/tamil_nadu/Dumpyard-Smoke-Chokes-Kurumbapet/2015/07/19/article2928035.ece
450319506	20150718	201507	2015	2015.5425											GBR	UNITED KINGDOM	GBR								1	046	046	04	1	7.0	8	1	4	2.55474452554745	0								4	Halesowen, Dudley, United Kingdom	UK	UKD7	40136	52.45	-2.05	-2597983	4	Halesowen, Dudley, United Kingdom	UK	UKD7	40136	52.45	-2.05	-2597983	20150718230000	http://www.halesowennews.co.uk/leisure/national/13463730.Thousands_queue_to_join_Eddie_Redmayne_in_Harry_Potter_spin_off_Fantastic_Beasts/
450319507	20150718	201507	2015	2015.5425											GBREDU	LEEDS	GBR					EDU			1	046	046	04	1	7.0	10	1	10	1.50375939849624	0								4	Mbarara, Mbarara District, Uganda	UG	UGB2	18585	-0.630583	30.6582	-1732091	4	Mbarara, Mbarara District, Uganda	UG	UGB2	18585	-0.630583	30.6582	-1732091	20150718230000	http://www.monitor.co.ug/Magazines/Life/My-five-years-bishop/-/689856/2793422/-/wmanbs/-/
450319508	20150718	201507	2015	2015.5425											GOV	GOVERNMENT						GOV			1	036	036	03	1	4.0	10	1	10	-0.612244897959188	0								4	Godavari, Andhra Pradesh, India	IN	IN02	17551	16.9333	82.2167	-2098992	4	Godavari, Andhra Pradesh, India	IN	IN02	17551	16.9333	82.2167	-2098992	20150718230000	http://www.newindianexpress.com/states/telangana/Redesigning-Projects-is-the-Buzzword-in-Telangana/2015/07/19/article2928304.ece
450319509	20150718	201507	2015	2015.5425											GOV	AUTHORITIES						GOV			0	043	043	04	1	2.8	5	1	5	-5.20833333333333	0								4	Saidapet, Tamil Nadu, India	IN	IN25	70251	13.0231	80.2225	-2109822	4	Saidapet, Tamil Nadu, India	IN	IN25	70251	13.0231	80.2225	-2109822	20150718230000	http://www.newindianexpress.com/cities/chennai/Juveniles-Flee-Kellys-Home-Again-1-Held/2015/07/19/article2928287.ece
450319510	20150718	201507	2015	2015.5425											GOV	GOVERNOR						GOV			1	129	129	12	3	-5.0	3	1	3	1.93236714975845	0								2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20150718230000	http://www.heartlandconnection.com/neighborhood/story.aspx?id=1229855&gotocomments=1&fb_comment_id=fbc_868493693216576_868852893180656_868852893180656
450319511	20150718	201507	2015	2015.5425											HLH	HOSPITAL						HLH			1	014	014	01	1	0.0	1	1	1	-2.42914979757085	0								3	Hawaiian Islands, Hawaii, United States	US	USHI		20.7503	-156.5	1905681	3	Hawaiian Islands, Hawaii, United States	US	USHI		20.7503	-156.5	1905681	20150718230000	http://www.news.com.au/national/premature-baby-costs-holidaying-brisbane-couple-1m-in-hawaii/story-e6frfkp9-1227447290419
450319512	20150718	201507	2015	2015.5425											HLH	HOSPITAL						HLH			0	084	084	08	2	7.0	4	1	4	-4.19580419580419	0								3	Estherville, Iowa, United States	US	USIA	IA063	43.4016	-94.8328	456397	3	Estherville, Iowa, United States	US	USIA	IA063	43.4016	-94.8328	456397	20150718230000	http://www.sfgate.com/news/crime/article/Iowa-woman-accused-of-hit-and-run-faces-DUI-6392827.php
450319513	20150718	201507	2015	2015.5425											HLH	HOSPITAL						HLH			0	084	084	08	2	7.0	6	1	6	-4.19580419580419	0								3	Sioux City, Iowa, United States	US	USIA		42.5	-96.4003	461653	3	Sioux City, Iowa, United States	US	USIA		42.5	-96.4003	461653	20150718230000	http://www.sfgate.com/news/crime/article/Iowa-woman-accused-of-hit-and-run-faces-DUI-6392827.php
450319514	20150718	201507	2015	2015.5425											IND	BANGALORE	IND								0	110	110	11	3	-2.0	5	1	5	1.59574468085107	0								4	Bangalore, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bangalore, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20150718230000	http://www.victoriaadvocate.com/news/2015/jul/18/illness-bridges-gap-columnist-caregivers/
450319515	20150718	201507	2015	2015.5425											ITA	ITALY	ITA								1	051	051	05	1	3.4	1	1	1	-0.18867924528302	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20150718230000	http://www.undertheradarmag.com/interviews/mogwai/
450319516	20150718	201507	2015	2015.5425											JUD	LAWYER						JUD			0	043	043	04	1	2.8	6	1	6	-2.89655172413793	0								3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20150718230000	http://www.microfinancemonitor.com/bobbi-kristina-update-july-18-perry-pleads-privacy-browns-thank-him/35802
450319517	20150718	201507	2015	2015.5425											LAB	EMPLOYEE						LAB			1	173	173	17	4	-5.0	10	1	10	-3.80313199105145	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20150718230000	http://thestreetjournal.org/2015/07/breaking-news-jonathans-chief-security-officer-arrested/
450319518	20150718	201507	2015	2015.5425											MED	SPOKESMAN						MED			1	110	110	11	3	-2.0	1	1	1	0.47169811320754	0								4	Balmoral, Belfast, United Kingdom	UK	UKR3	40158	54.55	-5.96667	-2589140	4	Balmoral, Belfast, United Kingdom	UK	UKR3	40158	54.55	-5.96667	-2589140	20150718230000	http://www.newsbreakonline.com/young-elizabeths-nazi-salute-the-sun-sparks-furor-cnn-com-cnn/
450319519	20150718	201507	2015	2015.5425											MIL	ARMY						MIL			0	036	036	03	1	4.0	6	1	6	-3.07820299500832	0								1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20150718230000	http://www.theleafchronicle.com/story/news/local/fort-campbell/2015/07/18/blackburn-taking-nothing-granted-fort-campbell/30354537/
450319520	20150718	201507	2015	2015.5425											MIL	ARMY						MIL			1	193	193	19	4	-10.0	5	1	5	-6.94444444444445	0								4	Tangdhar, Jammu and Kashmir, India	IN	IN12	72786	34.3972	73.8593	-2112617	4	Tangdhar, Jammu and Kashmir, India	IN	IN12	72786	34.3972	73.8593	-2112617	20150718230000	http://www.worldbulletin.net/asia-pacific/160021/indian-slaughter-continues-in-kashmir
450319521	20150718	201507	2015	2015.5425											MNC	MASTERCARD						MNC			1	0353	035	03	1	7.0	10	1	10	8.54700854700855	0								0								0								20150718230000	http://www.forumcu.com/summer-student-promo
450319522	20150718	201507	2015	2015.5425											PTY	POLITICAL PARTY									0	173	173	17	4	-5.0	10	1	10	-5.11756569847857	0								1	Hong Kong	HK	HK		22.25	114.167	HK	1	Hong Kong	HK	HK		22.25	114.167	HK	20150718230000	http://www.tidewaterreview.com/news/national-world-news/la-fg-hong-kong-protest-leaders-charged-20150717,0,2824664.story
450319523	20150718	201507	2015	2015.5425											REB	REBEL						REB			1	040	040	04	1	1.0	5	1	5	-0.58479532163743	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20150718230000	http://www.trentonian.com/arts-and-entertainment/20150718/gm-officials-meet-with-group-protesting-kid-rock-rebel-flag
450319524	20150718	201507	2015	2015.5425											REB	REBEL						REB			1	114	114	11	3	-2.0	5	1	5	-0.58479532163743	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20150718230000	http://www.trentonian.com/arts-and-entertainment/20150718/gm-officials-meet-with-group-protesting-kid-rock-rebel-flag
450319525	20150718	201507	2015	2015.5425											REL	SAINT									1	043	043	04	1	2.8	2	1	2	-0.862068965517239	0								4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20150718230000	http://hindupad.com/what-is-the-importance-of-yagna/3/
450319526	20150718	201507	2015	2015.5425											REL	SAINT									1	043	043	04	1	2.8	3	1	3	-0.862068965517239	0								4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20150718230000	http://hindupad.com/what-is-the-importance-of-yagna/3/
450319527	20150718	201507	2015	2015.5425											REL	PILGRIM									1	043	043	04	1	2.8	8	1	8	-3.6101083032491	0								4	Rajahmundry, Andhra Pradesh, India	IN	IN02	17569	16.9833	81.7833	-2108662	4	Rajahmundry, Andhra Pradesh, India	IN	IN02	17569	16.9833	81.7833	-2108662	20150718230000	http://www.thehansindia.com/posts/index/2015-07-19/Traffic-jam-on-highways-164351
