674415438	20170619	201706	2017	2017.4630	SYRMIL	SYRIAN	SYR					MIL			MILMIL	FIGHTER JET						MIL	MIL		0	193	193	19	4	-10.0	1	1	1	-3.95569620253165	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20170719230000	http://www.miamiherald.com/news/nation-world/world/americas/guantanamo/article162499693.html
674415439	20170619	201706	2017	2017.4630	THA	THAILAND	THA								BUS	COMPANIES						BUS			1	010	010	01	1	0.0	2	1	2	-0.17825311942959	4	Rayong, Rayong, Thailand	TH	TH47	26942	12.6685	101.276	-3254080	4	Rayong, Rayong, Thailand	TH	TH47	26942	12.6685	101.276	-3254080	4	Rayong, Rayong, Thailand	TH	TH47	26942	12.6685	101.276	-3254080	20170719230000	http://www.khmertimeskh.com/5073989/ptt-petronas-develop-lng-plant-malaysia/
674415440	20170619	201706	2017	2017.4630	USA	FLORIDA	USA								BUS	PRODUCER						BUS			0	030	030	03	1	4.0	6	1	6	2.13414634146341	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20170719230000	http://www.sun-sentinel.com/business/fl-bz-bahia-mar-lauderdale-hotel-upgrades-20170719-story.html
674415441	20170619	201706	2017	2017.4630	USA	FLORIDA	USA								BUS	PRODUCER						BUS			0	057	057	05	1	8.0	4	1	4	2.13414634146341	4	Bahia, Bahia, Brazil	BR	BR05	6865	-12.9833	-38.5167	-667833	4	Bahia, Bahia, Brazil	BR	BR05	6865	-12.9833	-38.5167	-667833	4	Bahia, Bahia, Brazil	BR	BR05	6865	-12.9833	-38.5167	-667833	20170719230000	http://www.sun-sentinel.com/business/fl-bz-bahia-mar-lauderdale-hotel-upgrades-20170719-story.html
674415442	20170619	201706	2017	2017.4630	USA	FLORIDA	USA								BUS	PRODUCER						BUS			0	057	057	05	1	8.0	1	1	1	2.13414634146341	3	North Miami, Florida, United States	US	USFL	FL086	25.8901	-80.1867	287837	3	North Miami, Florida, United States	US	USFL		25.8901	-80.1867	287837	3	North Miami, Florida, United States	US	USFL		25.8901	-80.1867	287837	20170719230000	http://www.sun-sentinel.com/business/fl-bz-bahia-mar-lauderdale-hotel-upgrades-20170719-story.html
674415443	20170619	201706	2017	2017.4630	USA	FLORIDA	USA								BUS	PRODUCER						BUS			0	057	057	05	1	8.0	1	1	1	2.13414634146341	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	3	North Miami, Florida, United States	US	USFL		25.8901	-80.1867	287837	20170719230000	http://www.sun-sentinel.com/business/fl-bz-bahia-mar-lauderdale-hotel-upgrades-20170719-story.html
674415444	20170619	201706	2017	2017.4630	USA	UNITED STATES	USA								BUS	PRODUCER						BUS			0	057	057	05	1	8.0	4	1	4	2.13414634146341	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20170719230000	http://www.sun-sentinel.com/business/fl-bz-bahia-mar-lauderdale-hotel-upgrades-20170719-story.html
674415445	20170619	201706	2017	2017.4630	USA	DETROIT	USA								USACOP	DETROIT	USA					COP			0	051	051	05	1	3.4	10	1	10	0.16051364365972	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	20170719230000	https://www.policeone.com/chiefs-sheriffs/articles/384173006-Daughter-of-fallen-LEO-named-Dallas-1st-female-chief/
674415446	20170712	201707	2017	2017.5260											ITA	ITALY	ITA								1	043	043	04	1	2.8	2	1	2	3.11284046692607	0								4	Cernobbio, Lombardia, Italy	IT	IT09	26305	45.8333	9.06667	-115132	4	Cernobbio, Lombardia, Italy	IT	IT09	26305	45.8333	9.06667	-115132	20170719230000	http://www.bravotv.com/blogs/george-and-amal-clooney-hit-the-town-in-paris-a-month-after-twins
674415447	20170712	201707	2017	2017.5260											ITA	ITALY	ITA								1	043	043	04	1	2.8	8	1	8	3.11284046692607	0								4	Lake Como, Lombardia, Italy	IT	IT09	18360	46	9.28333	-116053	4	Cernobbio, Lombardia, Italy	IT	IT09	26305	45.8333	9.06667	-115132	20170719230000	http://www.bravotv.com/blogs/george-and-amal-clooney-hit-the-town-in-paris-a-month-after-twins
674415448	20170712	201707	2017	2017.5260	BEL	BRUSSELS	BEL								POL	POLAND	POL								0	020	020	02	1	3.0	1	1	1	-2.75132275132275	4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	20170719230000	http://www.nasdaq.com/article/poland-put-on-notice-as-eu-calls-for-halt-to-judicial-shakeup-20170719-01072
674415449	20170712	201707	2017	2017.5260	CVL	COMMUNITY						CVL			COP	POLICE						COP			0	133	133	13	3	-5.8	3	1	3	4.24044734389562	4	Hillsborough, Sheffield, United Kingdom	UK	UKL9	40130	53.4	-1.51667	-2598735	4	Hillsborough, Sheffield, United Kingdom	UK	UKL9	40130	53.4	-1.51667	-2598735	4	Hillsborough, Sheffield, United Kingdom	UK	UKL9	40130	53.4	-1.51667	-2598735	20170719230000	http://www.mycentraljersey.com/story/news/local/outreach/2017/07/19/central-jersey-stones-spread-sunshine-and-share-smiles/485385001/
674415450	20170712	201707	2017	2017.5260	CVL	COMMUNITY						CVL			COP	POLICE						COP			0	173	173	17	4	-5.0	3	1	3	4.24044734389562	4	Hillsborough, Sheffield, United Kingdom	UK	UKL9	40130	53.4	-1.51667	-2598735	4	Hillsborough, Sheffield, United Kingdom	UK	UKL9	40130	53.4	-1.51667	-2598735	4	Hillsborough, Sheffield, United Kingdom	UK	UKL9	40130	53.4	-1.51667	-2598735	20170719230000	http://www.mycentraljersey.com/story/news/local/outreach/2017/07/19/central-jersey-stones-spread-sunshine-and-share-smiles/485385001/
674415451	20170712	201707	2017	2017.5260	ITA	ITALIAN	ITA								MOS	ISLAM				MOS					1	020	020	02	1	3.0	2	1	2	1.28205128205128	1	Italy	IT	IT		42.8333	12.8333	IT	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	1	Italy	IT	IT		42.8333	12.8333	IT	20170719230000	http://www.jewsnews.co.il/page/5900
674415452	20170712	201707	2017	2017.5260	ITA	ITALIAN	ITA								MOS	ISLAM				MOS					1	020	020	02	1	3.0	2	1	2	1.28205128205128	1	Italy	IT	IT		42.8333	12.8333	IT	1	Italy	IT	IT		42.8333	12.8333	IT	1	Italy	IT	IT		42.8333	12.8333	IT	20170719230000	http://www.jewsnews.co.il/page/5900
674415453	20170712	201707	2017	2017.5260	ITAGOVEDU	ITALIAN	ITA					GOV	EDU		MOS	ISLAM				MOS					1	020	020	02	1	3.0	4	1	4	1.28205128205128	1	Italy	IT	IT		42.8333	12.8333	IT	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	1	Italy	IT	IT		42.8333	12.8333	IT	20170719230000	http://www.jewsnews.co.il/page/5900
674415454	20170712	201707	2017	2017.5260	VEN	VENEZUELAN	VEN								USA	UNITED STATES	USA								0	014	014	01	1	0.0	26	8	26	-4.68316397485048	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20170719230000	http://connecticut.news12.com/story/35925056/ap-explains-what-are-trumps-options-in-venezuela
674415455	20170718	201707	2017	2017.5425	CAN	CANADA	CAN								CANGOV	CANADA	CAN					GOV			1	050	050	05	1	3.5	1	1	1	-0.85106382978723	1	Canada	CA	CA		60	-95	CA	1	Canada	CA	CA		60	-95	CA	1	Canada	CA	CA		60	-95	CA	20170719230000	http://www.cftktv.com/News/Story.aspx?ID=2189571
674415456	20170718	201707	2017	2017.5425	CAN	CANADA	CAN								GOV	MINIST						GOV			1	050	050	05	1	3.5	1	1	1	-0.85106382978723	1	Canada	CA	CA		60	-95	CA	1	Canada	CA	CA		60	-95	CA	1	Canada	CA	CA		60	-95	CA	20170719230000	http://www.cftktv.com/News/Story.aspx?ID=2189571
674415457	20170718	201707	2017	2017.5425	ELIMIL	RETIRED						ELI	MIL		GOVMIL	PRESIDENT						GOV	MIL		1	046	046	04	1	7.0	6	1	6	2.64900662251655	1	Fiji	FJ	FJ		-18	179.7	FJ	1	Fiji	FJ	FJ		-18	179.7	FJ	1	Fiji	FJ	FJ		-18	179.7	FJ	20170719230000	http://www.thejetnewspaper.com/2017/07/20/president-opens-18th-chova-2017/
674415458	20170718	201707	2017	2017.5425	FJI	FIJI	FJI								GOVMIL	PRESIDENT						GOV	MIL		1	046	046	04	1	7.0	2	1	2	2.64900662251655	1	Fiji	FJ	FJ		-18	179.7	FJ	1	Fiji	FJ	FJ		-18	179.7	FJ	1	Fiji	FJ	FJ		-18	179.7	FJ	20170719230000	http://www.thejetnewspaper.com/2017/07/20/president-opens-18th-chova-2017/
674415459	20170718	201707	2017	2017.5425	FJIELI	FIJI	FJI					ELI			GOVMIL	PRESIDENT						GOV	MIL		1	046	046	04	1	7.0	2	1	2	2.64900662251655	1	Fiji	FJ	FJ		-18	179.7	FJ	1	Fiji	FJ	FJ		-18	179.7	FJ	1	Fiji	FJ	FJ		-18	179.7	FJ	20170719230000	http://www.thejetnewspaper.com/2017/07/20/president-opens-18th-chova-2017/
674415460	20170718	201707	2017	2017.5425	GOV	AUTHORITIES						GOV													0	010	010	01	1	0.0	1	1	1	-2.96495956873315	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	0								4	Afrin, ?alab, Syria	SY	SY09	26319	36.2251	37.3266	-2537705	20170719230000	https://www.dailysabah.com/war-on-terror/2017/07/20/turkey-maintains-defensive-position-toward-pyd-held-afrin
