418239480	20150318	201503	2015	2015.2137	CVL	VILLAGE						CVL													0	036	036	03	1	4.0	10	1	10	-4.32525951557093	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	0								4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20150318230000	http://www.peoplesdailyng.com/is-nigerias-growing-population-a-risk-or-an-asset/
418239481	20150318	201503	2015	2015.2137	CVL	RESIDENTS						CVL													1	040	040	04	1	1.0	18	1	10	-6.16907844630617	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	0								4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	20150318230000	http://www.dailystar.com.lb/News/Lebanon-News/2015/Mar-19/291333-tripoli-residents-pessimistic-on-northern-citys-future.ashx
418239482	20150318	201503	2015	2015.2137	CVL	RESIDENTS						CVL													0	040	040	04	1	1.0	2	1	2	-6.16907844630617	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	0								4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20150318230000	http://www.dailystar.com.lb/News/Lebanon-News/2015/Mar-19/291333-tripoli-residents-pessimistic-on-northern-citys-future.ashx
418239483	20150318	201503	2015	2015.2137	CVL	CITIZEN						CVL													1	040	040	04	1	1.0	3	1	3	0.60483870967742	3	Colleyville, Texas, United States	US	USTX	TX439	32.881	-97.155	1373161	0								3	Colleyville, Texas, United States	US	USTX	TX439	32.881	-97.155	1373161	20150318230000	http://www.star-telegram.com/opinion/letters-to-the-editor/article15292916.html
418239484	20150318	201503	2015	2015.2137	CVL	NEIGHBORHOOD						CVL													1	040	040	04	1	1.0	2	1	2	-1.00430416068867	3	Brooklyn, New York, United States	US	USNY	NY025	42.3442	-75.1704	944840	0								3	Brooklyn, New York, United States	US	USNY	NY025	42.3442	-75.1704	944840	20150318230000	http://www.nydailynews.com/opinion/anthony-weiner-timely-advice-tardy-mayor-article-1.2154489
418239485	20150318	201503	2015	2015.2137	CVL	CITIZEN						CVL													0	040	040	04	1	1.0	10	1	10	-1.08695652173913	1	Iran	IR	IR		32	53	IR	0								1	Iran	IR	IR		32	53	IR	20150318230000	http://www.mlive.com/news/flint/index.ssf/2015/03/heres_why_a_flint_man_born_in.html
418239486	20150318	201503	2015	2015.2137	CVL	RESIDENTS						CVL													1	040	040	04	1	1.0	6	1	6	0.74906367041198	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	0								2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20150318230000	http://www.commercialappeal.com/news/local-news/hernando-renames-street-section-for-dr-martin-luther-king_24997871
418239487	20150318	201503	2015	2015.2137	CVL	RESIDENTS						CVL													0	042	042	04	1	1.9	10	1	10	-1.08765195137556	3	Town Hall, Massachusetts, United States	US	USMA	MA023	42.0654	-70.8661	614014	0								3	Town Hall, Massachusetts, United States	US	USMA		42.0654	-70.8661	614014	20150318230000	http://www.planetizen.com/node/74875/broken-planning-how-opponents-hijacked-planning-process
418239488	20150318	201503	2015	2015.2137	CVL	COMMUNITY						CVL													1	046	046	04	1	7.0	5	1	5	-2.53623188405797	1	Australia	AS	AS		-27	133	AS	0								1	Australia	AS	AS		-27	133	AS	20150318230000	http://www.abc.net.au/news/2015-03-19/gooda-parker-close-the-gap-not-the-communities/6331150
418239489	20150318	201503	2015	2015.2137	CVL	RESIDENTS						CVL													0	051	051	05	1	3.4	10	1	10	-1.90217391304348	4	Cooma, New South Wales, Australia	AS	AS02	5083	-36.2347	149.126	-1567088	0								4	Cooma, New South Wales, Australia	AS	AS02	5083	-36.2347	149.126	-1567088	20150318230000	http://www.coomaexpress.com.au/story/2953896/post-office-relocation-on-the-cards/
418239490	20150318	201503	2015	2015.2137	CVL	CONSTITUENT						CVL													0	051	051	05	1	3.4	3	1	3	0.3076923076923	3	Washington High School, Iowa, United States	US	USIA	IA113	41.9969	-91.631	462694	0								3	Washington High School, Iowa, United States	US	USIA		41.9969	-91.631	462694	20150318230000	http://thegazette.com/subject/news/buck-named-new-cedar-rapids-superintendent-20150318
418239491	20150318	201503	2015	2015.2137	CVL	COMMUNITY						CVL													0	051	051	05	1	3.4	10	1	10	-1.08765195137556	3	Springfield, Massachusetts, United States	US	USMA	MA013	42.1015	-72.5898	609092	0								3	Springfield, Massachusetts, United States	US	USMA	MA013	42.1015	-72.5898	609092	20150318230000	http://www.planetizen.com/node/74875/broken-planning-how-opponents-hijacked-planning-process
418239492	20150318	201503	2015	2015.2137	CVL	POPULATION						CVL													0	070	070	07	2	7.0	5	1	5	-4.32525951557093	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	0								4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20150318230000	http://www.peoplesdailyng.com/is-nigerias-growing-population-a-risk-or-an-asset/
418239493	20150318	201503	2015	2015.2137	CVL	COMMUNITY						CVL													1	090	090	09	2	-2.0	10	1	10	-2.82258064516129	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20150318230000	http://www.wxyz.com/news/region/macomb-county/roseville-police-ask-for-information-in-early-morning-drive-by-shooting
418239494	20150318	201503	2015	2015.2137	CVL	POPULATION						CVL													1	100	100	10	3	-5.0	10	1	10	3.70370370370371	0		NZ	NZE7		-36.75	174.583	11483124	0								0		NZ	NZE7		-36.75	174.583	11483124	20150318230000	http://www.hrmonline.co.nz/news/report-finds-kiwi-organisations-illequipped-for-ageing-workforce-198260.aspx
418239495	20150318	201503	2015	2015.2137	CVL	RESIDENTS						CVL													0	114	114	11	3	-2.0	10	1	10	-2.22956234516929	4	Katipunan, Zamboanga del Norte, Philippines	RP	RP65	24238	8.514	123.283	-2430400	0								4	Katipunan, Zamboanga del Norte, Philippines	RP	RP65	24238	8.514	123.283	-2430400	20150318230000	http://business.inquirer.net/188857/breaktime-plan-for-the-horse
418239496	20150318	201503	2015	2015.2137	CVL	COMMUNITY						CVL													0	141	141	14	3	-6.5	1	1	1	-7.34824281150159	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	0								3	Kenosha, Wisconsin, United States	US	USWI	WI059	42.5847	-87.8212	1567416	20150318230000	http://www.theguardian.com/us-news/2015/mar/18/wisconsin-police-officer-fatal-shooting-still-under-investigation
418239497	20150318	201503	2015	2015.2137	CVL	COMMUNITY						CVL													0	141	141	14	3	-6.5	2	1	2	-7.34824281150159	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	0								2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20150318230000	http://www.theguardian.com/us-news/2015/mar/18/wisconsin-police-officer-fatal-shooting-still-under-investigation
418239498	20150318	201503	2015	2015.2137	CVL	CITIZEN						CVL													0	172	172	17	4	-5.0	10	1	10	-4.14201183431953	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20150318230000	http://news.wfsu.org/post/gun-evacuation-bill-teed-vote-florida-senate
418239499	20150318	201503	2015	2015.2137	CVL	POPULATION						CVL													0	180	180	18	4	-9.0	6	1	6	-4.32525951557093	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	0								4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20150318230000	http://www.peoplesdailyng.com/is-nigerias-growing-population-a-risk-or-an-asset/
418239500	20150318	201503	2015	2015.2137	CVL	CITIZEN						CVL													1	181	181	18	4	-9.0	10	1	10	-2.81425891181988	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20150318230000	http://ottawacitizen.com/news/local-news/citizen-nominated-for-three-national-newspaper-awards
418239501	20150318	201503	2015	2015.2137	CVL	CIVIL SOCIETY						CVL													0	190	190	19	4	-10.0	3	1	3	-0.53455517373043	4	Ulaanbaatar, Ulaanbaatar, Mongolia	MG	MG20	123600	47.9167	106.917	-2353539	0								4	Ulaanbaatar, Ulaanbaatar, Mongolia	MG	MG20	123600	47.9167	106.917	-2353539	20150318230000	http://www.iri.org/resource/washington-diplomat-profiles-iri-president-mark-green-and-work-iri
418239502	20150318	201503	2015	2015.2137	CVL	SCIENTIST						CVL			BRA	BRAZIL	BRA								1	051	051	05	1	3.4	3	1	3	7.8125	4	Rio Grande Do Sul, Rio Grande do Sul, Brazil	BR	BR23	22379	-32.0333	-52.0833	-666679	4	Rio Grande Do Sul, Rio Grande do Sul, Brazil	BR	BR23	22379	-32.0333	-52.0833	-666679	4	Rio Grande Do Sul, Rio Grande do Sul, Brazil	BR	BR23	22379	-32.0333	-52.0833	-666679	20150318230000	http://en.trend.az/world/other/2375712.html
418239503	20150318	201503	2015	2015.2137	CVL	TOURIST						CVL			CHNGOV	CHINA	CHN					GOV			0	043	043	04	1	2.8	10	1	10	-3.09446254071662	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20150318230000	http://www.bbc.co.uk/news/blogs-trending-31928761
418239504	20150318	201503	2015	2015.2137	CVL	CITIZEN						CVL			COP	POLICE						COP			0	070	070	07	2	7.0	10	1	10	-10.0278551532033	0								0								0								20150318230000	http://www.ellsworthamerican.com/maine-news/cops/hancock-county-sheriffs-log-car-totaled-in-head-on-penobscot-crash
418239505	20150318	201503	2015	2015.2137	CVL	CITIZEN						CVL			EDU	ECONOMIST						EDU			1	010	010	01	1	0.0	10	1	10	-1.04031209362809	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20150318230000	http://www.washingtonexaminer.com/will-hispanics-fire-up-america/article/2561710
418239506	20150318	201503	2015	2015.2137	CVL	SCIENTIST						CVL			EDU	PROFESSOR						EDU			1	051	051	05	1	3.4	7	1	7	7.8125	4	Rio Grande Do Sul, Rio Grande do Sul, Brazil	BR	BR23	22379	-32.0333	-52.0833	-666679	4	Rio Grande Do Sul, Rio Grande do Sul, Brazil	BR	BR23	22379	-32.0333	-52.0833	-666679	4	Rio Grande Do Sul, Rio Grande do Sul, Brazil	BR	BR23	22379	-32.0333	-52.0833	-666679	20150318230000	http://en.trend.az/world/other/2375712.html
418239507	20150318	201503	2015	2015.2137	CVL	RESIDENTS						CVL			ENV	ENVIRONMENTALIST						ENV			1	012	012	01	1	-0.4	4	2	4	0.21482277121375	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20150318230000	http://www.bbc.com/news/world-asia-china-31936549
418239508	20150318	201503	2015	2015.2137	CVL	RESIDENTS						CVL			ENV	ENVIRONMENTALIST						ENV			1	012	012	01	1	-0.4	4	2	4	0.21482277121375	1	United States	US	US		38	-97	US	1	United States	US	US		38	-97	US	1	United States	US	US		38	-97	US	20150318230000	http://www.bbc.com/news/world-asia-china-31936549
418239509	20150318	201503	2015	2015.2137	CVL	POPULATION						CVL			GOV	GOVERNMENT						GOV			0	051	051	05	1	3.4	5	1	5	-3.78408458542015	1	Greece	GR	GR		39	22	GR	1	Greece	GR	GR		39	22	GR	1	Greece	GR	GR		39	22	GR	20150318230000	http://magazine.good.is/articles/tsipras-greece-mavericks-eurozone-austerity
418239510	20150318	201503	2015	2015.2137	CVL	MIGRANT						CVL			GOV	CABINET						GOV			0	075	075	07	2	7.0	3	1	3	-3.78408458542015	1	Greece	GR	GR		39	22	GR	1	Greece	GR	GR		39	22	GR	1	Greece	GR	GR		39	22	GR	20150318230000	http://magazine.good.is/articles/tsipras-greece-mavericks-eurozone-austerity
418239511	20150318	201503	2015	2015.2137	CVL	COMMUNITY						CVL			HLH	HOSPITAL						HLH			0	180	180	18	4	-9.0	10	1	10	0.96551724137931	0								0								0								20150318230000	http://luminanews.com/2015/03/hobbling-in-heels/
418239512	20150318	201503	2015	2015.2137	CVL	CIVILIAN						CVL			IRQ	IRAQ	IRQ								0	112	112	11	3	-2.0	3	1	3	-4.16666666666666	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20150318230000	http://www.dailystar.com.lb/News/Middle-East/2015/Mar-19/291325-anbar-province-essential-in-taking-mosul-from-isis.ashx
418239513	20150318	201503	2015	2015.2137	CVL	IMMIGRANT						CVL			ISR	ISRAEL	ISR								1	010	010	01	1	0.0	2	1	2	2.72479564032697	1	United Kingdom	UK	UK		54	-2	UK	1	United Kingdom	UK	UK		54	-2	UK	1	United Kingdom	UK	UK		54	-2	UK	20150318230000	http://www.ynetnews.com/articles/0,7340,L-4637946,00.html
418239514	20150318	201503	2015	2015.2137	CVL	CITIZEN						CVL			JUD	SUPREME COURT						JUD			1	033	033	03	1	5.2	18	3	18	-0.921727272738397	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20150318230000	http://www.washingtonpost.com/politics/webb-quietly-meeting-dems-looking-for-clinton-alternative/2015/03/18/d4c9f8e8-cdbc-11e4-8730-4f473416e759_story.html
418239515	20150318	201503	2015	2015.2137	CVL	CITIZEN						CVL			JUD	SUPREME COURT						JUD			1	033	033	03	1	5.2	12	3	12	-0.921727272738397	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20150318230000	http://www.washingtonpost.com/politics/webb-quietly-meeting-dems-looking-for-clinton-alternative/2015/03/18/d4c9f8e8-cdbc-11e4-8730-4f473416e759_story.html
418239516	20150318	201503	2015	2015.2137	CVL	CIVIL SOCIETY						CVL			LBYGOV	LIBYA	LBY					GOV			1	110	110	11	3	-2.0	2	1	2	-6.16907844630617	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	20150318230000	http://www.dailystar.com.lb/News/Lebanon-News/2015/Mar-19/291333-tripoli-residents-pessimistic-on-northern-citys-future.ashx
418239517	20150318	201503	2015	2015.2137	CVL	VOTER						CVL			LEG	REPRESENTATIVES						LEG			1	014	014	01	1	0.0	10	1	10	-1.11111111111111	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20150318230000	http://mynewsla.com/orange-county/2015/03/18/aclu-sues-city-of-fullerton-over-alleged-voter-discrimination/
418239518	20150318	201503	2015	2015.2137	CVL	SCIENTIST						CVL			MED	JOURNALIST						MED			1	040	040	04	1	1.0	10	1	10	-1.0752688172043	1	Australia	AS	AS		-27	133	AS	1	Australia	AS	AS		-27	133	AS	1	Australia	AS	AS		-27	133	AS	20150318230000	http://www.onlineopinion.com.au/view.asp?article=17186
418239519	20150318	201503	2015	2015.2137	CVL	CIVIL SOCIETY						CVL			MNG	ULAANBAATAR	MNG								0	190	190	19	4	-10.0	2	1	2	-0.53455517373043	4	Ulaanbaatar, Ulaanbaatar, Mongolia	MG	MG20	123600	47.9167	106.917	-2353539	4	Ulaanbaatar, Ulaanbaatar, Mongolia	MG	MG20	123600	47.9167	106.917	-2353539	4	Ulaanbaatar, Ulaanbaatar, Mongolia	MG	MG20	123600	47.9167	106.917	-2353539	20150318230000	http://www.iri.org/resource/washington-diplomat-profiles-iri-president-mark-green-and-work-iri
418239520	20150318	201503	2015	2015.2137	CVL	CIVIL SOCIETY						CVL			MNGGOV	ULAANBAATAR	MNG					GOV			0	190	190	19	4	-10.0	5	1	5	-0.53455517373043	4	Ulaanbaatar, Ulaanbaatar, Mongolia	MG	MG20	123600	47.9167	106.917	-2353539	4	Ulaanbaatar, Ulaanbaatar, Mongolia	MG	MG20	123600	47.9167	106.917	-2353539	4	Ulaanbaatar, Ulaanbaatar, Mongolia	MG	MG20	123600	47.9167	106.917	-2353539	20150318230000	http://www.iri.org/resource/washington-diplomat-profiles-iri-president-mark-green-and-work-iri
418239521	20150318	201503	2015	2015.2137	CVL	POPULATION						CVL			NGA	NIGERIA	NGA								0	180	180	18	4	-9.0	4	1	4	-4.32525951557093	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20150318230000	http://www.peoplesdailyng.com/is-nigerias-growing-population-a-risk-or-an-asset/
418239522	20150318	201503	2015	2015.2137	CVL	SETTLEMENT						CVL			PSE	WEST BANK	PSE								0	112	112	11	3	-2.0	3	1	3	-0.61728395061728	1	West Bank	WE	WE		31.6667	35.25	WE	1	West Bank	WE	WE		31.6667	35.25	WE	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20150318230000	http://www.mirror.co.uk/news/world-news/no-peace-palestine-right-wing-5360999
418239523	20150318	201503	2015	2015.2137	CVL	TOURIST						CVL			TUN	TUNISIA	TUN								0	018	018	01	1	3.4	2	2	2	-6.85144881150514	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Tunis, (TS26), Tunisia	TS	TS26	39471	36.8028	10.1797	-731701	20150318230000	http://www.WLOX.com/story/28551421/the-latest-white-house-condemns-tunisia-terrorist-attack
418239524	20150318	201503	2015	2015.2137	CVL	RESIDENTS						CVL			USA	UNITED STATES	USA								1	012	012	01	1	-0.4	4	2	4	0.21482277121375	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20150318230000	http://www.bbc.com/news/world-asia-china-31936549
418239525	20150318	201503	2015	2015.2137	CVL	RESIDENTS						CVL			USA	UNITED STATES	USA								1	012	012	01	1	-0.4	8	2	8	0.21482277121375	1	United States	US	US		38	-97	US	1	United States	US	US		38	-97	US	1	United States	US	US		38	-97	US	20150318230000	http://www.bbc.com/news/world-asia-china-31936549
418239526	20150318	201503	2015	2015.2137	CVL	VOTER						CVL			USA	OHIO	USA								1	014	014	01	1	0.0	7	1	7	-4.1335453100159	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20150318230000	http://www.cincinnati.com/story/opinion/contributors/2015/03/18/ohio-focus-better-voter-access/24976145/
418239527	20150318	201503	2015	2015.2137	CVL	RESIDENTS						CVL			USA	UNITED STATES	USA								1	040	040	04	1	1.0	4	1	4	0.74906367041198	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20150318230000	http://www.commercialappeal.com/news/local-news/hernando-renames-street-section-for-dr-martin-luther-king_24997871
418239528	20150318	201503	2015	2015.2137	CVL	CITIZEN						CVL			USA	AMERICAN	USA								0	042	042	04	1	1.9	4	1	4	-0.97799511002445	3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	20150318230000	http://www.dailydemocrat.com/general-news/20150318/berkeley-retired-uc-professor-recalls-selma-to-montgomery-march
418239529	20150318	201503	2015	2015.2137	CVL	CITIZEN						CVL			USA	UNITED STATES	USA								0	042	042	04	1	1.9	4	1	4	-0.97799511002445	3	American Legion Post, New York, United States	US	USNY	NY103	40.8842	-73.4192	2358769	3	American Legion Post, New York, United States	US	USNY		40.8842	-73.4192	2358769	3	American Legion Post, New York, United States	US	USNY		40.8842	-73.4192	2358769	20150318230000	http://www.dailydemocrat.com/general-news/20150318/berkeley-retired-uc-professor-recalls-selma-to-montgomery-march
418239530	20150318	201503	2015	2015.2137	CVL	IMMIGRANT						CVL			USA	THE US	USA								1	042	042	04	1	1.9	4	1	4	-0.27739251040222	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20150318230000	http://keranews.org/post/escaping-north-korea-was-just-beginning-american-immigrant
418239531	20150318	201503	2015	2015.2137	CVL	COMMUNITY						CVL			USA	UNITED STATES	USA								0	141	141	14	3	-6.5	1	1	1	-7.34824281150159	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	3	Kenosha, Wisconsin, United States	US	USWI	WI059	42.5847	-87.8212	1567416	20150318230000	http://www.theguardian.com/us-news/2015/mar/18/wisconsin-police-officer-fatal-shooting-still-under-investigation
418239532	20150318	201503	2015	2015.2137	CVL	COMMUNITY						CVL			USA	WISCONSIN	USA								0	141	141	14	3	-6.5	2	1	2	-7.34824281150159	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20150318230000	http://www.theguardian.com/us-news/2015/mar/18/wisconsin-police-officer-fatal-shooting-still-under-investigation
418239533	20150318	201503	2015	2015.2137	CVL	COMMUNITY						CVL			USAEDU	UNITED STATES	USA					EDU			0	071	071	07	2	7.4	1	1	1	5.4635761589404	3	Ann Arbor, Michigan, United States	US	USMI	MI161	42.2709	-83.7263	620133	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20150318230000	http://news.gnom.es/pr/support-for-spark-helps-ypsilanti-entrepreneurs-employers
418239534	20150318	201503	2015	2015.2137	CVLEDU	COMMUNITY						CVL	EDU		LEG	REPRESENTATIVES						LEG			1	036	036	03	1	4.0	10	1	10	0.90909090909091	0								0								0								20150318230000	http://www.sanduskyregister.com/news/education/7763906
418239535	20150318	201503	2015	2015.2137	CVLMED	CITIZEN						CVL	MED												0	051	051	05	1	3.4	6	1	6	-2.81425891181988	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20150318230000	http://ottawacitizen.com/news/local-news/citizen-nominated-for-three-national-newspaper-awards
418239536	20150318	201503	2015	2015.2137	CVLMED	CITIZEN						CVL	MED		CAN	CANADA	CAN								0	051	051	05	1	3.4	2	1	2	-2.81425891181988	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20150318230000	http://ottawacitizen.com/news/local-news/citizen-nominated-for-three-national-newspaper-awards
418239537	20150318	201503	2015	2015.2137	CVLMED	CITIZEN						CVL	MED		CANMED	CANADA	CAN					MED			0	051	051	05	1	3.4	2	1	2	-2.81425891181988	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20150318230000	http://ottawacitizen.com/news/local-news/citizen-nominated-for-three-national-newspaper-awards
418239538	20150318	201503	2015	2015.2137	DEU	GERMANY	DEU								DEUEDU	GERMANY	DEU					EDU			1	040	040	04	1	1.0	2	1	2	-5.3156146179402	1	Germany	GM	GM		51	9	GM	1	Germany	GM	GM		51	9	GM	1	Germany	GM	GM		51	9	GM	20150318230000	http://www.eurekalert.org/pub_releases/2015-03/tl-tlt031715.php
418239539	20150318	201503	2015	2015.2137	DEU	GERMANY	DEU								EDU	UNIVERSITY						EDU			1	013	013	01	1	0.4	6	1	6	-1.26582278481012	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	20150318230000	http://www.radionz.co.nz/news/national/269044/expert-attacks-brain-tissue-testing-methods
418239540	20150318	201503	2015	2015.2137	DEU	GERMANY	DEU								GBR	BRITAIN	GBR								0	043	043	04	1	2.8	2	1	2	-6.03790215954164	4	Djerba, Madanin, Tunisia	TS	TS28	39370	33.8758	10.8575	-725744	4	Djerba, Madanin, Tunisia	TS	TS28	39370	33.8758	10.8575	-725744	4	Sfax, Safaqis, Tunisia	TS	TS32	39419	34.7406	10.7603	-728704	20150318230000	http://www.couriermail.com.au/news/world/gunmen-in-tunisia-shoot-dead-tourists-at-national-bardo-museum/story-fnihsmjt-1227268741752?nk=75bb0742b750c9c6cb639ebe97309fb5
418239541	20150318	201503	2015	2015.2137	DEU	GERMANY	DEU								ITA	ITALY	ITA								0	043	043	04	1	2.8	2	1	2	-6.03790215954164	4	Djerba, Madanin, Tunisia	TS	TS28	39370	33.8758	10.8575	-725744	4	Kairouan, Al Qayrawan, Tunisia	TS	TS03	39314	35.6781	10.0963	-722654	4	Sfax, Safaqis, Tunisia	TS	TS32	39419	34.7406	10.7603	-728704	20150318230000	http://www.couriermail.com.au/news/world/gunmen-in-tunisia-shoot-dead-tourists-at-national-bardo-museum/story-fnihsmjt-1227268741752?nk=75bb0742b750c9c6cb639ebe97309fb5
418239542	20150318	201503	2015	2015.2137	DEU	GERMANY	DEU								UKRGOV	UKRAINIAN	UKR					GOV			1	043	043	04	1	2.8	10	1	10	2.82131661442007	1	Germany	GM	GM		51	9	GM	4	Luhansk, Luhans'ka Oblast', Ukraine	UP	UP14	25090	48.567	39.3171	-1045160	1	Germany	GM	GM		51	9	GM	20150318230000	http://www.unian.info/politics/1057178-poroshenko-merkel-agree-to-initiate-normandy-four-foreign-ministers-meeting.html
418239543	20150318	201503	2015	2015.2137	DEU	FRANKFORT	DEU								USA	KENTUCKY	USA								1	084	084	08	2	7.0	10	1	10	-9.44881889763779	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20150318230000	http://www.whas11.com/story/news/crime/2015/03/18/inmate-assaulted-at-kentucky-state-penitentiary/24986647/
418239544	20150318	201503	2015	2015.2137	DEUEDU	GERMANY	DEU					EDU			DEU	GERMANY	DEU								1	040	040	04	1	1.0	2	1	2	-5.3156146179402	1	Germany	GM	GM		51	9	GM	1	Germany	GM	GM		51	9	GM	1	Germany	GM	GM		51	9	GM	20150318230000	http://www.eurekalert.org/pub_releases/2015-03/tl-tlt031715.php
